EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southern Ontario	22/06/2015 12:00:00 AM	Southern Ontario, June 22-23, 2015. A cold front that swept through southern Ontario after a warm low pressure system created severe isolated thunderstorms that brought intense lightening, heavy rain and strong winds. Heavy rainfall caused flooding in London, where there was up to 48 mm of rain and in Toronto, where the Toronto Pearson International Airport recorded 110 mm. Flooding in London overwhelmed the sewage system as well as caused damages to residential and commercial properties due to basement flooding. In Toronto, flooding caused road closures and delayed Go Transit. Strong winds and lighting downed trees, which caused damages to homes and power lines. Approximately 100,000 Hydro One customers (300,000 individuals) were without power during the storm.				0.0000	0.0	23/06/2015 12:00:00 AM								300000		
Disaster	Natural	Meteorological - Hydrological	Flood	Fort Albany and Kashcewan First Nation	17/04/2015 12:00:00 AM	Fort Albany and Kashechewan First Nation ON, April 17 to May 11, 2015. The annual spring melt resulted in high water levels in the Albany River, which caused severe flooding for communities in the James Bay region. A state of emergency was declared on April 17, for the Kashechewan First Nation, which is situated in the mouth of the Albany River on the shores of James Bay. The community of Fort Albany also declared a state of emergency on April 29. Evacuations in Kashechewan began April 25, where 1,320 residents were air lifted to safety. In Fort Albany, 13 hospital patients were also evacuated by air. On April 27, the Ontario government issued a Request for Federal Assistance (RFA) for aircrafts in response to the flood in order to evacuate the remaining residents. The community of Moose Cree First Nation was also affected but no evacuations took place. In total, 1,333 people were evacuated to Kapuskasing, Smooth Rock Falls, Wawa and Cornwall. Some residents were permanently displaced due to mold and poor living conditions brought on by the reoccurring floods. Evacuation efforts were complete by April 28.			1333	0.0000	0.0	11/05/2015 12:00:00 AM										
Incident	Technology	Transportation accident	Rail	Gogama and Mattagami First Nation ON	07/03/2015 12:00:00 AM	Gogama and Mattagami First Nation ON, March 7-9, 2015. A CN Rail train carrying crude oil was derailed near the town of Gogoma in northern Ontario. In total, 30 out of the 94 tanker cars were derailed and caught fire. About one million gallons of petroleum product spilled during the incident, 21 cars sustained mild to severe damages and about 900 feet of track was destroyed. Some of the derailed tanker cars leaked crude oil into the Makami River, causing officials to issue a water advisory warning for the Mattagami First Nation community. Residents of Gogoma and Mattagami First Nation were advised to stay indoors for risk of smoke inhalation.				0.0000	0.0	09/03/2015 12:00:00 AM										
Incident	Conflict	Terrorist	Shootings	Ottawa ON	22/10/2014 12:00:00 AM	Ottawa ON, Oct 22, 2014. At approximately 09:52 EDT, an armed gunman (Michael Zehaf-Bibeau) pulled up in his vehicle to the Ottawa National War Memorial where three Canadian Armed Forces members were posted on Ceremonial Guard sentry duty. Zehaf-Bibeau shot at Cpl. Nathan Cirillo striking him twice in the back and fatally wounding him. Zehaf-Bibeau then fired at the other sentries as he fled towards the Parliament buildings; but neither of the other sentries was struck or injured. Pulling up to Parliament Hill, Zehaf-Bibeau ran from his car and carjacked an idling Parliamentary vehicle on the hill. Members of the RCMP began pursuit as he pulled the vehicle up and ran into the front doors of Parliament. Upon entering, Zefaf-Bibeau engaged in a struggle with House of Commons Security Guard Samearn Son, who was shot in the foot in the ensuing struggle. Zehaf-Bibeau fled further into the Parliament buildings and was fatally shot by the Sergeant-at-Arms of the House of Commons, Kevin Vickers. In the ensuing search for additional shooters, many federal government buildings and offices were placed in lockdown. Public institutions such as the University of Ottawa and nearby schools were also placed in lockdown. There were false reports that a third shooting had taken place at the Rideau Centre Mall, fueled by high cellular phone and social media usage that also strained cell towers and communications infrastructure. Government employees were asked to restrict their Blackberry usage for emergencies only until the crisis was over to reduce burden on the system. The following day, Prime Minister Stephen Harper classified the attack as terrorism.	2	0	0	0.0000	0.0	22/10/2014 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Southern Ontario	21/12/2013 12:00:00 AM	Southern Ontario, ON, December 21, 2013 to January 1, 2014. A severe storm brought freezing rain and damaging ice accumulation across a large area of southern Ontario. According to Environment Canada, the epicentre of the freezing rain was in southern Ontario along the north shore of Lake Ontario, including the Greater Toronto Area, where ice accumulation reached up to 30 mm. The impact of the ice storm on these municipalities and conservation authorities was further exacerbated by freezing temperatures. The ice storm had serious impacts. In its aftermath, as many as 830,000 hydro customers (2,490,000 individuals) across Southern Ontario were without power for several days. Downed trees, broken branches, and downed wires resulting from ice accumulation posed serious public health and safety risks, as well as transportation network problems. Due to widespread power outages and freezing temperatures, municipalities activated emergency plans to open warming centres and canvassed homes of vulnerable residents to ensure their safety. Power was restored to most residences and businesses by January 1, 2014.
Response and recovery activities began at the time of the event. The ice storm significantly impacted some of Canada’s largest and most densely populated urban municipalities. Municipalities, provincial ministries and non-governmental organizations such as the Red Cross all acted to respond to the ice storm. Ontario determined that the impacts of the storm were severe enough to warrant implementation of an Ice Storm Assistance Program to help municipalities and conservation authorities with emergency response and recovery costs. Two deaths were attributed to the storm due to carbon monoxide poisoning from improperly ventilated generators and heaters.  

*Note: A request for federal assistance through the DFAA program has been made; however, no payments have yet been issued.	2	25	0	262781642.0000	274765169.6	01/01/2014 12:00:00 AM	98581642.0000		4200000.0000	160000000.0000				2490000		
Disaster	Natural	Meteorological - Hydrological	Flood	Toronto ON	08/07/2013 12:00:00 AM	Toronto ON, July 8, 2013. A thunderstorm that produced 126 mm in precipitation caused flash-flooding in the Greater Toronto area. The flooding closed multiple transportation corridors, caused wide-spread property damage, and disrupted power to approximately 300,000 residents. The Insurance Bureau of Canada estimated that the flooding caused $940 million in insured property damage.	0	0	0	940000000.0000	982866449.5	08/07/2013 12:00:00 AM						940000000.0000		300000		
Disaster	Natural	Meteorological - Hydrological	Flood	Kasabonika Lake First Nation ON	27/05/2013 12:00:00 AM	Kasabonika Lake First Nation ON, May 27-31, 2013. Snow and ice melt caused water levels to rise rapidly on Kasabonika Lake, threatening the First Nations community that lives on the lake. A local state of emergency was declared and approximately 150 of the most vulnerable residents were evacuated to the towns of Hearst and Greenstone. Several buildings were damaged in the flood. As water levels returned to normal, residents were allowed to return to their homes by May 31.	0	0	150	0.0000	0.0	31/05/2013 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Wildfire	Sandy Lake First Nation ON	31/07/2012 12:00:00 AM	Sandy Lake ON, July 31 to August 6, 2012. The Sandy Lake First Nation declared a state of emergency due to the risk of smoke from wildfiresfires in northern Ontario. A total of 637 residents were evacuated to Thunder Bay and Fort Frances. Evacuees began returning to their homes on August 5, with the remaining evacuees allowed to return home on August 6.	0	0	637	0.0000	0.0	06/08/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Thunder Bay ON	28/05/2012 12:00:00 AM	Thunder Bay ON, May 28, 2012. Heavy rain and subsequent flooding caused the city of Thunder Bay in northwestern Ontario to declare a state of emergency. Nearly 100 mm of rain was recorded at some weather stations in Thunder Bay on May 28.  The flooding caused road closures, damages to thousands of homes, and interfered with utility services. Thunder Bay Hydro cut power to 50 customers (approximately 1,500 individuals) as a precaution to prevent electrical fires in severely flooded areas.	0	0	0	0.0000	0.0	28/05/2012 12:00:00 AM								1500		
Disaster	Natural	Meteorological - Hydrological	Wildfire	Timmins ON	24/05/2012 12:00:00 AM	Timmins ON, May 24 to June 07, 2012. A state of emergency was declared when smoke from a wildfire approximately 70 kilometers wide threatened communities in and around Timmins, Ontario. Approximately 1000 residents from the region were evacuated as a precaution. The fire forced the temporary closure of some mining operations. On June 7, the fire was contained and residents were able to return home.	0	0	1000	0.0000	0.0	07/06/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Wildfire	Kirkland Lake ON	20/05/2012 12:00:00 AM	Kirkland Lake ON, May 20-29, 2012. A wildfire near the town of Kirkland Lake forced the evacuation of approximately 300 people and caused the town to declare a state of emergency. Damage from the fire included a power line and an undetermined number of cabins in the Young Lake and Amikougami Lake area. Power outages affected local mining operations. All evacuated permanent residents returned to their homes on May 27. The Ontario Provincial Police reported that the fire originated from a campfire on the east side of Elsie Lake.	0	0	300	0.0000	0.0	29/05/2012 12:00:00 AM	0.0000									
Disaster	Natural	Meteorological - Hydrological	Flood	Fort Albany and Kashechewan First Nations ON	24/03/2012 12:00:00 AM	Kashechewan and Fort Albany ON, March 24 to April 01, 2012. On Saturday, March 24, 2012, a state of emergency was declared by both Fort Albany First Nations and Kashechewan First Nations.  Due to warmer temperatures, early ice break up on the Albany River caused waterways to jam and the water level to rise in low-lying communities.  Evacuations of both communities commenced with 54 of the most vulnerable residents who were flown to the Town of Kapuskasing on March 24, and continued until a total of 269 people had been evacuated to both the Towns of Kapuskasing and Wawa by March 25.  On March 31, 2012, colder temperatures and observations of ice movement resulted in the Chief and Band Council terminating the declared emergency.  All 269 evacuees were repatriated by April 1, 2012.  Emergency Management Ontario and the federal Ministry of Natural Resources co-ordinated the evacuation with the help of federal, municipal and First Nations officials.  Although emergency management is a provincial/territorial responsibility, Aboriginal Affairs and Northern Development Canada (AANDC) accepts responsibility for supporting emergency management in First Nations communities and manages the consequences arising from the emergency such as disruptions to community-level critical services delivered in the First Nation.			269	0.0000	0.0	01/04/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Kashechewan and Fort Albany ON	24/03/2012 12:00:00 AM	Kashechewan and Fort Albany ON, March 24 to April 01, 2012. A state of emergency was declared when rapid snowmelt and early ice break-up caused flooding along the Albany river. The flood forced the evacuation of approximately 269 residents to the towns of Kapuskasing and Wawa. All evacuees were able to return to their homes by April 1, 2012.	0	0	269	6700000.0000	7068857.8	01/04/2012 12:00:00 AM					6700000.0000					
Incident	Technology	Transportation accident	Rail	Burlington ON	26/02/2012 12:00:00 AM	Burlington ON, February 26-27, 2012. VIA Rail passenger train No. 92 was travelling from Niagara Falls to Toronto. At 15:23 EDT, the train was approaching Burlington while entering crossover track No. 5 at 67 mph, which was 4.5 times the authorized speed limit. Subsequently, the locomotive and all five cars carrying 70 passengers derailed. Three crewmembers were fatally injured and 45 people sustained various injuries. The locomotive fuel tank was punctured and approximately 4,300 litres of diesel fuel was released into the environment. Site remediation work was contracted locally and monitoring wells were installed to monitor any potential ground water contamination.	3	45	0	0.0000	0.0	27/02/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Tornado	Goderich ON	21/08/2011 12:00:00 AM	Goderich ON, August 21-22, 2011. On August 21, an F3 tornado with 250 km/h winds touched down at 16:00 EDT in the town of Goderich causing severe damages. The extent of destruction included damages to residental and commercial property, downed trees, gas leaks and power outages. Natural gas was off to 90 per cent of the town as well as to residents in surrounding municipalities. As of 10:30 EDT on August 22, power had been restored to most of the affected area. The tornado was approximately 20 kilometres in length and left a path of destruction 200 to 1,500 metres wide. The tornado was responsible for one fatality and injured 37 other people. The F3 tornado that hit Goderich was the most powerful twister recorded in Ontario for more than a decade.	1	37		0.0000	0.0	22/08/2011 12:00:00 AM								8000		
Disaster	Natural	Meteorological - Hydrological	Wildfire	Northern Ontario	06/07/2011 12:00:00 AM	Northern Ontario, July 6-25, 2011. A lighting storm on July 6 sparked a series of wildfires that spread throughout northern Ontario. Fire personnel were unable to gain control of the fires, which burned roughly 300,000 hectares of land. As of July 20, there were 112 wildfires burning in the region. Evacuation orders were put in place for communities in direct threat from the fires as well as those communities suffering from the impacts of smoke, power outages, food shortages and a lack of food storage capacity, since many communities are only accessible by air. The following evacuations occurred: 535 people from Deer Lake First Nations (FN), 260 people from Cat Lake FN, 50 people from Mishkeegogamang FN, 280 people from Eabametoong FN (Fort Hope), 197 people from Keewaywin FN, approximately 1000 people from Kingfisher Lake FN, approximately 770 people from Sandy Lake FN and approximately 200 people from North Spirit Lake. In addition, the entire communities of Keewaywin FN and Koocheching FN had been completely evacuated. In total, approximately over 3,300 people were evacuated. Wildfires severely damaged more than 86 hydro poles and over 13 kilometres of hydro lines, resulting in power outages across the northern region.	0	0	3300	0.0000	0.0	25/07/2011 12:00:00 AM								1896		
Disaster	Natural	Meteorological - Hydrological	Wildfire	Mishkeegogamang Ojibway First Nation (New Osnaburgh) ON	21/06/2011 12:00:00 AM	Mishkeegogamang Ojibway First Nation (New Osnaburgh) ON, June 21-27, 2011.  A state of emergency was declared as the First Nation community was overcome by smoke from more than 17 wildfires burning within 10 kilometres of the community’s housing area. The fire was estimated to be 37,000 hectares in size and was out control. There were 423 residents that were evacuated between June 22 and June 24. Sioux Lookout, Greenstone (Gerldton) and Ignace declared states of emergency. The Ontario Ministry of Natural Resources (MNR) deployed 10 fire ranger crews to bring the fires under control while the Department of National Defense (DND) assisted with evacuations, and Health Canada assisted with medical services.			423	0.0000	0.0	27/06/2011 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Lambton County ON	12/12/2010 12:00:00 AM	Lambton County ON, December 12-14, 2010. A severe winter storm caused severe road closures including London Line and Highway 402 in Lambton County. A county emergency was declared on December 13. The next day on December 14, a snow streamer accompanied by heavy winds swept through the region creating a hazard for drivers on the road. In total, there were approximately over 625 people stranded on area roads who had to be rescued and taken to warming centres. The majority of stranded drivers were trapped in their vehicles for up to six hours meaning that many people were forced to spend the night in their vehicles. The Canadian Armed Forces used two Griffin helicopters to assist the Ontario Provincial Police in rescuing 237 motorists stranded in their vehicles along Highway 402. One officer received a minor injury while trying to reach stranded motorists and one man was found dead from exposure to the elements.	1	1	625	0.0000	0.0	14/12/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Midland ON	23/06/2010 12:00:00 AM	Midland ON, June 23, 2010. Two tornadoes touched down in Ontario’s Cottage County. An F2 tornado with wind speeds of up to 240 km/h touched down in Midland at 18:30 EST. Another F1 tornado with wind speeds of up to 170 km/h touched down in Washago at 19:00 EST. In Midland, 50 trailers were destroyed and 20 others were damaged. Additionally another 100 residential buildings were damaged by the F2 tornado that also uprooted trees and downed power lines. It was reported that 20 people were sent to the hospital for injures. Ontario provided immediate provincial assistance of up to $1 million to aid in cleanup and repairs.	0	20	0	17000000.0000	18736480.7	23/06/2010 12:00:00 AM			1000000.0000			16000000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Leamington ON	06/06/2010 12:00:00 AM	Leamington ON, June 6, 2010. An F1 tornado touched down in Leamington prompting city officials to declare a local state of emergency. The small community located in the southern region of Essex County was hit by an F1 tornado as well as a series of strong winds called downbursts early in the morning on June 6. The F1 tornado produced winds of up to 180 km/h, which destroyed approximately 12 homes, downed power lines and uprooted trees. Approximately 4,500 hydro customers (13,500 individuals) were left without power. The Canadian Red Cross assisted with response efforts by providing an emergency shelter. There were no reported injuries or fatalities.	0	0	0	100000.0000	110214.6	06/06/2010 12:00:00 AM			100000.0000					13500	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Chapleau ON	27/05/2010 12:00:00 AM	Chapleau ON, May 27, 2010. A forest fire, which started in the Chapleau area near Wawa, burned through approximately 22 hydro poles and caused a power outage affecting approximately 2,000 local residents.	0	0	0	0.0000	0.0	27/05/2010 12:00:00 AM								2000	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Toronto, Windsor, Vaughan and Newmarket ON	20/08/2009 12:00:00 AM	Toronto, Windsor, Vaughan and Newmarket ON, August 20, 2009.  A super cell storm developed just south of Lake Huron and tracked northeastward for a remarkable 200 kilometres. The heat and humidity in Ontario increased once the clouds disappeared. A squall line developed over Lower Michigan and traveled across the Great Lakes reaching southern Ontario at 15:00 EDT. This system produced powerful winds from Windsor to northeast of Toronto as well as destructive tornadoes in Vaughan and Newmarket. While these tornadoes were wreaking havoc just north of Toronto, another series of super cell thunderstorms spawned tornadoes in parts of Simcoe County, Muskoka and Parry Sound Districts to the east of Georgian Bay and north towards Lake Nipissing. In total, the day’s weather produced 19 confirmed tornadoes, including: four F0, eleven F1, and four F2. This was the greatest number of F2 tornadoes in Ontario in one day since the Barrie/central Ontario tornadoes of May 31, 1985. It was also a new Canadian record for the most confirmed tornadoes in one day. Violent winds snapped trees, lifted roofs, flattened cars, mowed down fences, collapsed farm buildings, and inflicted property losses around $100 million. The first tornado of the day touched down in the town of Durham in Grey County, killing a young boy as he left a nearby conservation area day camp. About 600 homes, mostly in the communities of Maple and Woodbridge were damaged. Fourty were destroyed and declared unsafe. At the peak of the storm, Hydro One reported that 69,000 customers (approximately 207,000 individuals) had lost power.	1	0	0	0.0000	0.0	20/08/2009 12:00:00 AM								207000	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Hamilton and Toronto ON	26/07/2009 12:00:00 AM	Hamilton and Toronto ON, July 26, 2009. A storm cell stalled over the western end of Lake Ontario. Hamilton was hard hit. Waves of thunderstorms pounded the city, leaving citizens with flooded basements and motorists stuck in traffic caused by road closures. The midday downpour turned Red Hill Creek into an angry brown torrent that forced the closure of nearby roads and highways. Water gushed into 7000 basements and power was shut off to thousands of customers. While the Hamilton Airport observed only 28 mm of rain, radar estimates confirmed rainfall amounts in an unofficial gauge totaling 110 mm in two hours - worse than a 100-year storm and one of the most intense short-duration rainfalls on record in Canada. Conditions were made worse because the ground was super-saturated from storms two days earlier. In Toronto, parts of Lakeshore Boulevard near the Exhibition grounds were submerged. To the north, a pair of giant sinkholes swallowed part of Finch Avenue West - big enough to hold a fleet of cars and deep enough to cover a four-storey building.	0	0	0	0.0000	0.0	26/07/2009 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Ottawa, Toronto and Windsor ON	25/04/2009 12:00:00 AM	Ottawa, Toronto and Windsor ON, April 25, 2009. A spate of fierce thunderstorms broke out across southwestern, southcentral and eastern Ontario. Winds at Toronto Pearson International Airport gusted to 115 km/h, the strongest wind gusts reported since January 1978. Power lines and trees came down across the province, knocking out power to 100,000 customers (300,000 individuals).  Embedded in the thunderstorm cluster were marble-sized hail near Parry Sound, waterspouts in the Ottawa River, straight-line winds and weak tornados in Windsor and Ottawa. In Windsor, the roof was ripped off a union hall building with chunks of roofing and shards of glass littering the lawn and front steps. At Ottawa's Rockcliffe Flying Club, winds damaged 18 planes. Both tornados were F0 in intensity with winds of up to 110 km/h.	0	0	0	0.0000	0.0	25/04/2009 12:00:00 AM								300000	0.0	
Disaster	Natural	Biological	Pandemic	Across Canada	01/04/2009 12:00:00 AM	Across Canada, April 1, 2009 to February 1, 2010. A new strain of pandemic influenza. The first cases were seen in Mexico and it spread quickly across the globe. In Canada, there were 8,582 hospitalizations, 1,448 cases admitted to the intensive care unit (ICU) and 425 deaths.	425	8582	0	0.0000	0.0	01/02/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Kingston ON	15/09/2008 12:00:00 AM	Kingston ON, September 15, 2008. An overnight wind and rainstorm hit Kingston, cut power to thousands of homes in the area, knocked one ferry out of service and toppled small buildings. Kingston received 20 mm of rain overnight and was hit with wind gusts of 67 km/h. Across southeast Ontario, 25,000 homes and businesses (approximately 75,000 individuals) lost power.	0	0	0	0.0000	0.0	15/09/2008 12:00:00 AM								75000	0.0	
Incident	Technology	Explosion	Non-Residential	Toronto ON	10/08/2008 12:00:00 AM	Toronto ON, August 10, 2008. A series of explosions at North York’s Sunrise Propane Industrial Gases Plant forced the evacuation of 12,000 people living inside a 1.6 kilometre radius of the area. The explosion produced a huge mushroom-shaped fireball that blew out windows and shook the houses of nearby residents. In total, the explosion destroyed 100 homes. Paramedics treated 40 people on site, six people were taken to the hospital and 18 admitted themselves. The explosion killed one Sunrise employee as well as a 25-year veteran of the Toronto Fire Service who died from heart attacked while fighting the fire.	2	58	12000	0.0000	0.0	10/08/2008 12:00:00 AM								0	0.0	
