EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Storm Surge	Baie-Verte and Port Elgin NB	02/01/2010 12:00:00 AM	Baie-Verte NB, January 2-3, 2010. While there are no gauges in the Baie-Verte/Port Elgin area, Environment Canada reported that based on the gauge at Pointe du Chene the peak water level there lasted for approximately two hours. Environment Canada indicated that water levels in the Baie-Verte/Port Elgin area would have been greater than the five feet recorded at Pointe du Chene due to the peak winds occurring there later in the storm.	0	0	0	627673.0000	691787.2	03/01/2010 12:00:00 AM			337716.0000	145954.0000		144003.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Nova Scotia and New Brunswick	25/10/2009 12:00:00 AM	Nova Scotia and New Brunswick, October 25-28, 2009. A storm pushed through New Brunswick during the last week of October. Hydro utilities reported more than 6,000 customers without electricity in New Brunswick and about 2,000 in Nova Scotia before power was restored. Some Moncton residents faced sewer backups after high winds caused leaves to fall, blocking catch basins. Several streets and homes flooded after 116 mm of rain fell in St. Johns. Firefighters responded to more than 30 calls for flooded basements filled with more than a metre of sewer water. October rainfall in Saint John amounted to 245.4 mm, which was just 2 mm less than the record set in 1977.	0	0	0	0.0000	0.0	28/10/2009 12:00:00 AM								24000	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saint John, Miramichi and Restigouche River NB	05/04/2009 12:00:00 AM	Saint John, Miramichi and Restigouche River NB, April 5 to May 4, 2009. A freshet in spring 2009 caused flooding in a number of communities, primarily from the formation of ice jams which raised water levels along the Saint John, Miramichi, and Restigouche rivers from April 5 to May 4.  The flooding caused damages to homes, businesses and infrastructure such as roadways.  Preliminary eligible costs are estimated at $2.0 million, which would result in a federal share of approximately $626,000.	0	0	0	2000000.0000	2244755.2	04/05/2009 12:00:00 AM	626000.0000	1374000.0000						0	0.0	
Disaster	Natural	Biological	Pandemic	Across Canada	01/04/2009 12:00:00 AM	Across Canada, April 1, 2009 to February 1, 2010. A new strain of pandemic influenza. The first cases were seen in Mexico and it spread quickly across the globe. In Canada, there were 8,582 hospitalizations, 1,448 cases admitted to the intensive care unit (ICU) and 425 deaths.	425	8582	0	0.0000	0.0	01/02/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Maritime Provinces	28/09/2008 12:00:00 AM	Maritime Provinces, September 28, 2008. Tropical storm Kyle, made landfall with Atlantic Canada between the Yarmouth and Digby counties in western Nova Scotia at 21:30 ADT on September 28. Kyle covered more than 1000 kilometres as it moved north-northeast from the United States before reaching Canada as a Category 1 storm with wind gusts of 120 km/h. The storm brought heavy rain to New Brunswick and Quebec, with parts of New Brunswick receiving up to 72 mm of rain. Power outages were reported in all three Maritime provinces. Nova Scotia had over 40,000 customers (approximately 120,000 individuals) lost power. The storm also produced an estimated storm surge of 80 cm.	0	0	0	0.0000	0.0	28/09/2008 12:00:00 AM								120000	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Saint John NB	07/09/2008 12:00:00 AM	Saint John NB, September 7, 2008. Tropical storm Hanna soaked already waterlogged communities in the Maritime provinces on September 7. By the time it reached Atlantic Canada, Hanna was downgraded to a Post-Tropical storm, but remained at gale strength throughout its track along the Fundy coast of Nova Scotia, through eastern Prince Edward Island, northern Cape Breton and southern Newfoundland. The storm produced 80 km/h wind gusts and heavy rain. Saint John was hard hit by 146 mm of rain. Dozens of roads in Saint John were flooded and closed, including parts of the Southern New Brunswick Railway. Scattered power outages were also reported in New Brunswick and Nova Scotia.	0	0	0	675103.0000	759712.8	07/09/2008 12:00:00 AM	675103.0000							0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/08/2008 12:00:00 AM	Across Canada, August 1, 2008. Listeria monocytogenes spread by contaminated Maple Leaf food products produced at its Bartor Road plant. The outbreak occurred in August 2008. A segment of the population that is most vulnerable became exposed. 57 people became seriously ill and 22 people died.	22	57	0	0.0000	0.0	01/08/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Quebec and New Brunswick	31/07/2008 12:00:00 AM	Quebec and New Brunswick, July 31 to August 4, 2008. Storms and heavy rainfalls pounded the regions of Beauce, Temiscouata and Gaspésie in eastern Quebec and neighboring northwest New Brunswick. A deluge of more than 100 mm of rain caused severe flooding, which washed out dozens of roads in the region. Two individuals were killed when floodwaters swept their vehicle into a lake in the eastern Temiscouata region of Quebec. Over 50 sections roads were washed out, including small bridges as well as two cottages that were destroyed in Quebec by the heavy rain. In New Brunswick, a state of emergency was declared in Glazier Lake where 74 residents had to be air lifted to safety after a flashflood washed out sections of a provincial highway.	2	0	74	1499116.0000	1686998.2	04/08/2008 12:00:00 AM	1499116.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saint John River NB	30/05/2008 12:00:00 AM	Saint John River NB, April 30, 2008. Flooding along the Saint John River caused as many as 1000 people to evacuate their homes.	0	0	1000	21000000.0000	23631901.8	30/05/2008 12:00:00 AM	21000000.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	New Brunswick	21/03/2008 12:00:00 AM	New Brunswick, March 21, 2008. Freezing rain and ice downed trees and power lines in New Brunswick leaving some 6000 residents without electricity.	0	0	0	0.0000	0.0	21/03/2008 12:00:00 AM								6000	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Saint John NB	14/02/2008 12:00:00 AM	Saint John NB, February 14, 2008. A boil-water order was imposed following a rain storm that saw nearly 80 mm of rain dumped on the city.	0	0	0	0.0000	0.0	14/02/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Martime Provinces	04/12/2007 12:00:00 AM	Maritime provinces, December 4, 2007. A powerful storm that dumped up to 40 cm of wet, heavy snow on parts of Atlantic Canada knocked out power in all four provinces leaving approximately 50,000 people without electricity.	0	0	0	0.0000	0.0	04/12/2007 12:00:00 AM								50000	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	New Brunswick and Nova Scotia	04/11/2007 12:00:00 AM	New Brunswick and Nova Scotia, November 4, 2007. Wind gusts of up to 135 km/h from post-tropical storm Noel lashed the Maritimes, knocking out power to an estimated 190,000 homes and businesses across the region, while pounding surf and heavy rain washed out roads in some coastal areas.	0	0	0	0.0000	0.0	04/11/2007 12:00:00 AM								190000	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Bellefleur NB	10/05/2007 12:00:00 AM	Bellefleur NB, May 10, 2007. A freight train derailment occured near Bellefleur approximately 15 kilometres north-west of Grand Falls, adjacent to the St. John River. Of the 36 rail cars that went off the tracks, five cars contained hazardous, flammable materials; a 1.6 kilometre evacuation radius was consequently ordered.	0	0	100	0.0000	0.0	10/05/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern New Brunswick	09/04/2005 12:00:00 AM	Southern New Brunswick, April 9 to May 15, 2005.  Several days of rain caused flooding in the communities of Jemseg, Sheffield, Maugerville and Fredicton and forced approximately 40 families (approximately 120 individuals) to evacuate their riverside homes.  Several families remained stranded in their homes as all roads were washed out. For many families the only way to leave their property was by canoe.  Due to high water levels, the highway between Fredericton and Saint John remained blocked for many days.	0		120	2278201.0000	2733841.2	15/05/2005 12:00:00 AM	768644.0000	1509557.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Edmundston NB	13/08/2004 12:00:00 AM	Edmundston and Saint-Jacques NB, August 13-14, 2004. Tropical storm Bonnie produced significant heavy rain throughout New Brunswick. Edmundston and Saint-Jacques were both hard hit by the torrential rain. There was localised flooding, basement flooding and road closures in Edmundston and Saint-Jacques. The community of Saint-Jacques was put on a boil water advisory due to well contamination that resulted from the flooding. Edmundston recieved up to 90 mm of rain, while 50.9 mm and 65.4 mm was reported in Fredricton and St. Stephen. Flooded roads created dangerous driving conditions for local residents. One individual was killed while driving a truck across a shallow stream.	1		0	0.0000	0.0	14/08/2004 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada, largely in the Greater Toronto area	13/03/2003 12:00:00 AM	Across Canada, 13 March to August, 2003. Severe acute respiratory syndrome (SARS) emerged in November 2002 in Asia. It is described as a droplet-spread viral illness. The outbreak affected Toronto and the Greater Toronto Area the most. According to the Government of Ontario, there were 375 probable and suspected cases and 44 deaths.	44	375	0			31/08/2003 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Wolfe Lake and Moncton NB	02/02/2003 12:00:00 AM	Wolfe Lake and Moncton NB, February 2, 2003. Ice storms resulted in 40-60 mm of frozen rain coating the region and at Wolfe Lake, 58.3 mm of freezing rain was recorded as falling. Winds reached 75 km/hr generating a wind chill of minus 27 degrees centigrade.  Schools closed for one week.  More than 63,000 residences were left without power and phone services due to the downed power lines, which were a direct result of the weight of freezing rain atop the infrastructure. There were a huge number of livestock fatalities, extensive damages to barns and silos, and maple sugar wood lots were damaged.						02/02/2003 12:00:00 AM								189000		
Disaster	Natural	Meteorological - Hydrological	Storm Surge	Eastern and Northern Coastline of New Brunswick	29/10/2000 12:00:00 AM	Eastern and Northern Coastline of New Brunswick, October 29, 2000.  Extensive damage occurred during a severe storm surge with winds in excess of 130 km/h.  Private property, businesses and public infrastructure were damaged along the eastern and northern coast of New Brunswick.  The emerging shellfish aquaculture industry (which includes mussels, oysters and clams) was also greatly affected.	0	0	0	0.0000	0.0	29/10/2000 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm Surge	Maritime provinces	21/01/2000 12:00:00 AM	Maritime provinces, January 21, 2000. A 1.36 m surge occurred as an intense storm passed 55 km east of Charlottetown bringing 70 km/h sustained winds to the region. The peak surge coincided with high tide resulting in a water level of 4.23 m above chart datum, the highest water level recorded to date at this location. Significant flooding occurred inundating more than 460 properties including gas stations and a power generating plant and damaging wharves.	0	0	0	216978.0000	292033.3	21/01/2000 12:00:00 AM	216978.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	17/01/2000 12:00:00 AM	Maritime Provinces, January 17-22, 2000.  An intense storm hit the maritimes for 6 days. Up to 70 centimetres of snow fell in some areas and temperatures plummeted to Â–40 degrees Centigrade with the wind chill.  Flooding caused extensive damage to private property and public infrastructure in Newfoundland, New Brunswick, and P.E.I. Wind gusts hit 120 kilometres per hour.  Cape Breton, Shediac, New Brunswick and P.E.I were hit especially hard by the storm, as well as areas along the Gulf of St. Laurence and the Northumberland Strait in New Brunswick.	0	0	216	6621462.0000	8911904.8	22/01/2000 12:00:00 AM	3059340.0000	2773532.0000	301806.0000	486784.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Maritime Provinces	23/09/1999 12:00:00 AM	Maritime Provinces, September 23, 1999.  Record 1-day rainfall was caused by the remnants of tropical storm Harvey and Hurricane Gert.  Oxford NS was flooded when 2 nearby rivers overtopped their banks, after receiving 200 mm of rain in one day.  A seniors residence of 30 people and 15 families were evacuated from Moncton NB which received 160 mm of rain.  A number of bridges and roads were washed out in the region. In Newfoundland, 10 m whitecaps smashed the breakwater to pieces at Lord's Cove, and destroyed a number of buildings. Wharves were also destroyed in St. Brides, and Plancentia Bay NF.	0	0	90	4912305.0000	6789450.6	23/09/1999 12:00:00 AM	1834365.0000	3077940.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Balmoral and Val d'Amour areas in Restigouche County NB	07/09/1999 12:00:00 AM	Balmoral and Val d'Amour areas in Restigouche County NB, September 7, 1999. A thunderstorm resulted in flash flooding, erosion and open water flooding. Roads and bridges were damaged. The thunderstorm brought 90 mm of rain in a time period of two to three hours.				1726766.0000	2386617.4	07/09/1999 12:00:00 AM	485625.0000	1241141.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Toronto ON	13/01/1999 12:00:00 AM	Toronto ON, January 13-15, 1999. Less than 2 weeks after Toronto was dumped with 40 cm of snow (see 1999.002), another major storm dumped 78 cm of snow on the city, bringing the total to 118 cm. The storm shut down parts of the city's transit system and left thousands stranded.  An estimated 1.4 million commuters were unable to use public transit. Pearson airport cancelled 70 flights and delayed others, schools were also closed.  Mayor Mel Lastman declared a second snow emergency and called in the military to help with snow cleanup, and city protection. More than 430 soldiers set up residence in Toronto.  Brawling between commuters ensued January 13, when the subway shut down.  Snowblowers from all over Ontario, and even PEI were called in to help.  At least 2 deaths occurred in Southern Ontario. Other areas that were affected were Chatham-Kent region, which also called in for military assistance.  The storm affected virtually all 7.1 million residents of Southern Ontario and continued east on January 15 to wreak havoc on the Maritimes.	2	0	0	122000000.0000	168620021.5	15/01/1999 12:00:00 AM				72000000.0000		50000000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Saint John River NB	09/03/1998 12:00:00 AM	Saint John River NB, March 9-10, 1998.  Warm temperatures and a storm delivering 78 mm of rain led to ice break-up, ice jams and flooding along the Saint John River. Roads, bridges and some residences in low lying areas sustained major damages. Some families were isolated for up to a week until the roads were repaired. Areas affected were: Fredericton, Saint John, Moncton, Miramichi and Saint Leonard.	0	0	0	5636784.0000	7927306.3	10/03/1998 12:00:00 AM	3550846.0000	2085938.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Ontario, Quebec and New Brunswick	04/01/1998 12:00:00 AM	Ontario, Quebec and New Brunswick, January 4-10, 1998. Freezing rain (50 to >100mm) fell in a corridor extending from Kingston-to Ottawa-to Montreal to the Monteregie area south and east of Montreal, and on into New Brunswick, caused massive power outages. At the height of the disaster: More than 200 Quebec communities declared a disaster; 1,291,500 residences (affecting 3,228,750 people) were without power; 57 Ontario communities declared a disaster; 250,000 customers (1,500,000 people) were without power in Eastern Ontario.	35	945	17800	4635720433.0000	6519457870.7	10/01/1998 12:00:00 AM	665387416.0000	42560837.0000	17661738.0000	2018484288.0000	166306876.0000	1712248000.0000	13071278.0000	4828750	0.0	
Disaster	Natural	Biological	Epidemic	Bay of Fundy NB	01/01/1997 12:00:00 AM	Bay of Fundy NB, 1997. ISA is caused by the Infectious Salmon Anemia Virus (ISAV), which is much like an influenza virus in salmon. It causes anemia and respiratory problems in Atlantic salmon, but does not harm humans because the virus stops producing at 25°C. Thousands of infected salmon have been removed from salmon farms in New Brunswick, especially in the Bay of Fundy Area.	0	0	0	25881403.0000	36760753.8	01/01/1997 12:00:00 AM	21771004.0000	4110399.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Plaster Rock NB and Lower St. Lawrence Region QC	16/04/1994 12:00:00 AM	Plaster Rock NB and Lower St. Lawrence Region, QC, April 16-26, 1994. Freshet during the spring and one rainstorm caused flooding of the Saint John and Miramachi Rivers. Flooded basements, riverbank erosion and damaged roads was incurred by private, municipal and provincial property. Over 130 residences, 20 farms, 14 small businesses and the following 4 municipalities were affected: Village of Clair, St. François, Rivière Verte and Plaster Rock.  In Quebec, ice jams along the Matapédia, Restigouche and Gaspésie Rivers caused flooding. Thirty-two municipalities were flooded, including the following: Rimouski, Matane, Bonaventure, Restigouche, Matapédia, Petite Cascapédia and Capchat. Matapédia was isolated for 2 days without electricity or telephone service; 100 people were evacuated. Three bridges were washed away in the lower St. Lawrence area, and communication between southern and northern St. Lawrence shore was cut.	0	0	0	57025698.0000	85438735.4	26/04/1994 12:00:00 AM	1944488.0000	31903387.0000	1681761.0000	21496062.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Alberta to Maritimes	23/01/1994 12:00:00 AM	Alberta to the Maritimes, late January to early February 1994. Coldest Jan. in 100 years.  St. John's NF 14.5Â°C; Ottawa ON -31.3Â°C; Kapuskasing ON -40Â°C, tires fell off rims of cars.  Coldest winter in Toronto since 1920, with double the normal snowfall as usual in January and 5 degrees cooler (at 10Â°C).  Dramatic increase in frozen water pipes that burst and caused damage to homes, commercial plants and contents.	0	0	0	45995.0000	68912.0	06/02/1994 12:00:00 AM			45995.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Upper Saint John River Valley NB	12/04/1993 12:00:00 AM	Upper Saint John River valley NB, April 1993. Intense spring rainfall and deeper than normal snowpack caused flooding of the Upper Saint John River valley. Public and private property and municipalities incurred damage; individuals made over 300 damage claims due to flooded basements. A sewage treatment plant, sections of the TransCanada Highway and Hotel-Dieu Hospital all sustained damage. Ice, mud and uprooted trees were scattered across the area. The following communities were inundated: Siegas, Fredericton, RiviÃ¨re Verte, Village of Perth-Andover, Village of Plaster Rock, Ste. Anne de Madawaska, Town of Woodstock, St. FranÃ§ois and Quisesibis.	0	0	300	14973222.0000	22459833.0	12/04/1993 12:00:00 AM	6500013.0000	2349112.0000	3808712.0000		2315385.0000			0	0.0	
