EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	

*Note: A request for federal assistance through the DFAA program has been made; however, no payments have yet been issued.	0	0	560	1164679000.0000	1194447153.4	14/07/2014 12:00:00 AM	164679000.0000					1000000000.0000				
Disaster	Natural	Meteorological - Hydrological	Wildfire	Vita MB	02/10/2012 12:00:00 AM	Vita MB, October 2-3, 2012.  The town of Vita, south of Winnipeg, declared a state of local emergency in the face of wildfires on October 2.  Fuelled by high winds and extremely dry conditions, the wildfire forced the immediate evacuation of approximately 300 people to nearby Steinbach where they were received at the Steinbach Mennonite Church. Evacuees were allowed to return home on October 3, as the fire passed the town and moved south. Three homes and one bridge in the area were destroyed. The fire also affected residents of the rural municipality of Tache and the community of Ross, 120 of whom were also evacuated until the fire passed.			300	0.0000	0.0	03/10/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Wildfire	Island Lake and Garden Hill MB	23/07/2012 12:00:00 AM	Island Lake and Garden Hill MB, July 23 to August 1, 2012. The smoke from a wildfire forced the evacuation of hundreds of people from communities within the region of Island Lake and Garden Hill. By July 30, the total amount of evacuees had climbed to 1,428 and were sheltered in the communities of Brandon, Gimli, Morris, Portage la prairie, and Winnipeg.	0	0	1428	0.0000	0.0	01/08/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Manitoba	02/06/2011 12:00:00 AM	Southern Manitoba, June 2 to July 9, 2011. On June 3, 1,961 individuals were evacuated from the Ochre River, Alonsa, and Sioux Valley First Nations, and 37 communities declared local states of emergency due to extensive flooding.  Another 45 residences were given mandatory evacuation orders in the Dauphin Lake, Ochre River/Cresent Beach area on June 4. On June 6, the Sastachewan Watershed Authority released a large amount of water from the Tobin Lake Dam, which flows towards the flood zone.  By June 6, 40 communities were under a state of local emergency with a total of 2,058 evacuees registered through the Canadian Red Cross and the Manitoba Association of Native Firefighters (MANFF). Effective June 28, there were a total of 2,937 evacuees, 42 local declared States of Emergency with 13 of these being First Nations communities. On July 9, evacuation orders were lifted for Portage La Prairie, Souris, Wawanesa, and Glenwood.	0	0	2937	0.0000	0.0	09/07/2011 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Brandon MB	10/05/2011 12:00:00 AM	Brandon MB, May 10-28, 2011. Forteen homes were evacuated in Brandon on May 10 due to extensive flooding. By May 15, a total of 3,623 individuals had been evacuated from the following communities: Archie, Arthur, Brandon, Cameron, Cornwallis, Dauphin, Ellice, Elton, Emerson, Langfor, Lake St. Martin First Nations, Ritchot, St. Clements, St. Lazare Village, Sandy Bay First Nations, Sioux Valley First Nations, South Norfolk, Stanley, and Whitewater. There were 120 provincial roads and 655 municipal roads that were closed as a result of the flooding.	0	0	3623	0.0000	0.0	28/05/2011 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Assiniboine, Roseau and Red Rivers MB	19/04/2011 12:00:00 AM	Assiniboine, Roseau, and Red Rivers MB, April 19 to June 17, 2011. By April 28, flooding resulted in 15 communities declaring states of emergency while 1,772 individuals had been evacuated province wide. There were 1,547 evacuees who were from First Nations communities. Indigenous and Northern Affairs Canada (INAC) worked collaboratively with First Nations communities to develop flood action plans with pre-emptive activities.  As of June 15, 2,543 individuals had been evacuated and 32 communities had declared states of emergency. Estimated costs from the Province  is approximately $100 million and the estimated federal share is approximately $87.5 million.	0	0	2543	699884000.0000	749500463.7	17/06/2011 12:00:00 AM	699884000.0000								0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Cranberry Portage MB	23/06/2010 12:00:00 AM	Cranberry Portage MB, June 23 to July 6, 2010. A wildfire 13 kilometres east of Cranberry Portage prompted mandatory and voluntary evacuation orders. Residents from Cranberry Portage were advised to evacuate on June 23 due to smoke from the approaching flames. The Iskwasum and Gyles campgrounds in the Grass River Provincial Park were under a mandatory evacuation order. The road between Cranberry Portage and Sherridon was temporary closed to local traffic due to concerns over visibility. On June 24, approximately 200 people voluntarily evacuated from Cranberry Portage as the fire grew in size. The wildfire reached a maximum size of approximately 55,000 hectares and there were 440 firefighters, 13 helicopters and 13 water bombers combating the flames. On July 6, the travel restrictions near Cranberry Portage were lifted.	0	0	200	9572104.0000	10549855.4	06/07/2010 12:00:00 AM	9572104.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Winnipeg MB	28/05/2010 12:00:00 AM	Winnipeg MB, May 29, 2010. Heavy rains over the course of a week caused significant flooding in Winnipeg and the surrounding area. Out of the 180,000 residential properties in Winnipeg, 619 reported being flooded. As a result, 420 were damaged by overland flooding, while 199 suffered sewage backups. The province offered disaster financial assistance for the flood event alongside other events which occurred over the spring and summer.	0	0	0	7731772.0000	8521541.0	30/05/2010 12:00:00 AM	6021772.0000		1710000.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Winnipeg and Steinbach MB	14/08/2009 12:00:00 AM	Winnipeg and Steinbach MB, August 14, 2009. Powerful thunderstorms, spectacular lightning strikes and baseball-sized hail hammered a wide area of southern Manitoba from Winnipeg to Steinbach. More than 7000 instances of damage to houses and vehicles were reported and losses ranged between $50-75 million. The storm also knocked out power to approximately 4000 homes (12,000 individuals).	0	0	0	50000000.0000	56118881.1	14/08/2009 12:00:00 AM						50000000.0000		12000	0.0	
Disaster	Natural	Biological	Pandemic	Across Canada	01/04/2009 12:00:00 AM	Across Canada, April 1, 2009 to February 1, 2010. A new strain of pandemic influenza. The first cases were seen in Mexico and it spread quickly across the globe. In Canada, there were 8,582 hospitalizations, 1,448 cases admitted to the intensive care unit (ICU) and 425 deaths.	425	8582	0	0.0000	0.0	01/02/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Roseau River First Nation, Sioux Falls, Peguis First Nation, St. Andrews, St. Clements and Selkirk MB	24/03/2009 12:00:00 AM	Roseau River First Nation, Sioux Falls, Peguis First Nation, St. Andrews, St. Clements and Selkirk MB, March 24 to May 21, 2009. Overland flooding caused by a combination of snowmelt, seasonal precipitation and the spring breakup affected southern Manitoba's watershed areas of the Red, Pembina, Assiniboine, and Souris Rivers. The event caused flooding of houses and evacuations from communities including Roseau River First Nation, Sioux Falls, Peguis First Nation, St. Andrews, St. Clements and Selkirk. The flooding also resulted in damage to public infrastructure such as bridges, roads, and highways. Three principal factors led to the spring flooding: 1) Heavy autumn rains, about 43 per cent more than normal, saturated the ground just before freezing in early December, which left little room for absorbing snow melt in the spring; 2) It was a snowy winter in southern Manitoba with some 25 per cent more snowfall than normal. Heavy snowfalls and copious spring rains swelled the critical headwaters of North Dakota sending excessive waters north into Canada via the Red River and its tributaries; and, 3) An unseasonably cold spring slowed basin snow melting, ice decaying in rivers, and overland flow from ditches and culverts.	0	0	3000	76506000.0000	85868622.4	21/05/2009 12:00:00 AM	70006000.0000	6500000.0000						0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/08/2008 12:00:00 AM	Across Canada, August 1, 2008. Listeria monocytogenes spread by contaminated Maple Leaf food products produced at its Bartor Road plant. The outbreak occurred in August 2008. A segment of the population that is most vulnerable became exposed. 57 people became seriously ill and 22 people died.	22	57	0	0.0000	0.0	01/08/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Winnipeg MB	11/07/2008 12:00:00 AM	Winnipeg MB, July 11, 2008. Wind caused havoc across Winnipeg and eastern Manitoba, including one area that may have been hit by a tornado. Up to 5000 homes (15,000 individals) lost power in total.	0	0	0	0.0000	0.0	11/07/2008 12:00:00 AM								15000	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Pukatawagan MB	10/06/2008 12:00:00 AM	Pukatawagan MB, June 10, 2008. A town in northern Manitoba declared a state of emergency as food and other necessities dwindled away because of a burned-out railway bridge. More than 2,600 people in Pukatawagan, located about 900 kilometres northwest of Winnipeg, were faced with shortages of food and supplies, including baby products because of a wildfire that damaged the local railway bridge connecting the isolated community with the rest of the province. During the summer months there are only two ways to access Pukatawagan, by air or by rail.	0	0	0	0.0000	0.0	10/06/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Norway House and Sherridon MB	28/05/2008 12:00:00 AM	Norway House and Sherridon MB, May 28, 2008. A forest fire, that stretches from a point to the south of Lynn Lake in the northwest corner of the province south to Norway House Cree Nation and east to the Island Lake First Nations, has forced as many as 3,330 people out of their homes.	0	0	3330	0.0000	0.0	28/05/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	South-Central Manitoba	16/05/2008 12:00:00 AM	South-Central Manitoba, May 16-17, 2008. Over the weekend, Manitoba experienced a wind storm producing damaging winds that caused extensive impacts to the public sector drainage system across a wide area of central Manitoba. Affected areas include the rural municipalities of Cartier, Grey, Macdonald, Dufferin, Morris and Montcalm.	0	0	0	314496.0000	353911.4	17/05/2008 12:00:00 AM	314496.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	South Indian Lake MB	19/07/2007 12:00:00 AM	Northern Manitoba, July 19-26, 2007. A total of 254 wildfires burned 147,473 hectares of land in Manitoba in the summer of 2007. From July 19 to 26, 55 wildfires were burning in Northern Manitoba. During this time, numerous communities were in danger and had to be evacuated from fires that burned up to 16 kilometres away. Evacuations began as early as July 19, when 435 people from O-Pipon-NaPiwin Cree Nation at South Indian Lake had to be airlifted to safety. On July 24, 330 people were airlifted from Sayisi Dene Nation at Tadoule Lake. In addition, on July 25, 48 people from Tataskweyak Cree Nation at Split Lake and 150 from Shamattawa were evacuated due to smoke. All evacuees were taken to Winnipeg and Thompson. The government of Manitoba deployed 450 firefighters, 27 helicopters and nine water bombers. In addition, five firefighting crews from British Columbia assisted local firefighters. The largest fire burned near South Indian Lake and was 85, 000 hectares in size.	0	0	963	0.0000	0.0	26/07/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Tornado	Elie MB	22/06/2007 12:00:00 AM	Elie MB, June 22, 2007. Tornadoes touched down west of Winnipeg in Eli and near Oakville, ripping apart several homes and flipping over a semi-trailer on the Trans-Canada Highway. Miraculously, no one appears to have been seriously hurt.	0	0	0	0.0000	0.0	22/06/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Municipalities of Pipestone, Sifton, Cameron, White water, Morton, Riverside, Turtle Mountain, Strathcona and Argyle and the Whiteshell Provincial Park MB	22/06/2007 12:00:00 AM	Municipalities of Pipestone, Sifton, Cameron, White water, Morton, Riverside, Turtle Mountain, Strathcona and Argyle and the Whiteshell Provincial Park MB, June 22 to 24 June, 2007.  Wind storms and tornados caused significant damages.	0	0	0	1183183.0000	1362517.5	22/06/2007 12:00:00 AM	1183183.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Selkirk MB	03/04/2007 12:00:00 AM	Selkirk MB, April 3-13, 2007. Ice buildup and bad weather caused the Red River to breach its banks flooding the city of Selkirk. A two kilometre ice jam caused water levels to raise 60 cm. The subsequent flooding resulted in sewage spilling into the river and the evacuation of the Kiwanis I and II condominium buildings where 100 seniors were evacuated. In addition, numerous basements were flooded as well as the Marine Museum of Manitoba.	0	0	120	0.0000	0.0	13/04/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Manitoba	02/06/2005 12:00:00 AM	Manitoba, June 2, 2005. Manitoba received between 100-175 mm of rain resulting in severe flooding.  Regional municipalities of Daly, Sifton, Blanshard, Strathclair and Woodworth as well as the towns of Oak Lake and Rivers encountered major problems of seepage and basement flooding, damage to municipal roads and overland flooding of agricultural lands.  Forty-four provincial highways and over 100 municipal roads were damaged.  Approximately, 380 homes and 19 families (approximately 1,197 individuals) were forced out of their homes due to the flooding.  Thirteen municipalities declared a local state of emergency and more than 100 requested disaster financial assistance. The cost of the flood was estimated at more than $350 million including crop damage.	0		1197	37032721.0000	44439265.2	02/06/2005 12:00:00 AM	37032721.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	The Pas MB	21/07/2004 12:00:00 AM	The Pas MB, July 21, 2004.  Heavy rains on already saturated ground led to an overloading of  the town's joint sewage and storm drain system flooding homes in The Pas.  Approximately 400 homes in the town were damaged.  Dozens of people were reported sick  with intestinal and bronchial illnesses after attempting to clean-up after the flood.   The costs of the damages could reach as high as $5 million.				0.0000	0.0	21/07/2004 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	South Central Manitoba	24/03/2004 12:00:00 AM	South Central Manitoba, March 24-26, 2004. A combination of spring runoff and heavy rainfall brought flooding to Manitoba's South-Central region. Some affected communities include: Pembina, Morris, Winnipeg, Selkirk and Lac du Bonnet. States of emergency were declared in the rural municipalities of Franklin, Tache and St. Clements. Twenty-one people were evacuated from the Dakota Plains and Peguis First Nations. More than 1000 were evacuated when the Red River overflowed.			1000	2302473.0000	2823663.2	26/03/2004 12:00:00 AM	565937.0000	1736536.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Manitoba	01/04/2003 12:00:00 AM	Manitoba, April to October 2003. The province of Manitoba experienced 1,148 wildfires during the 2003 season. While the fires actually began at the end of March,  damages began to affect communities in April. The Thompson area was particularly affected. A lightening strike near Thompson began a forest fire that was sustained through hot and dry weather. Approximately 900 people were evacuated, many from aboriginal comunities including: 250 people from Red Sucker Lake First Nation and 92 people from God's River First Nation were evacuated due to fires that began in July. In August, approximately 155 people were evacuated from Shamattawa while 250 were evacuated from Split Lake. 	0		665	5286253.0000	6602674.0	31/10/2003 12:00:00 AM	5286253.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southeast MB	11/06/2002 12:00:00 AM	Southeast MB, June 11, 2002. Ten communities declared a state of emergency following severe flooding of homes and roads. About 240 mm of rain fell, causing the worst flooding southeast Manitoba had seen in 45 years. Levels of the Roseau River declined for a few days; however, additional flooding was expected the following week given the record water levels in the American portion of the river and the expected crest in southeast Manitoba. Residents and flood workers built dikes and laid sandbags as a preventative measure in the event of further flooding. Several roads were closed and some of these washed out or were covered with water. Crops were severely damaged because fields were submerged under water, and homes were inundated.	0	0	150	10376248.0000	13323102.4	11/06/2002 12:00:00 AM	3552493.0000	2954305.0000	2094671.0000	1766793.0000			7986.0000	0	0.0	
Incident	Technology	Explosion	Non-Residential	Brookdale MB	14/04/2002 12:00:00 AM	Brookdale MB, April 14, 2002.  A rupture occurred on the 914-mm natural gas transmission Line 100-3 (main line) of TransCanada Pipelines 2 km from the village of Brookdale, Manitoba.  There were no injuries, damage or fatalities noted in the area. Approximately 100 people within a 4 km radius were evacuated by the RCMP.  On April 25, 2002 TransCanada completed the repairs and Line 100-3 was fully restored to normal service on July 5, 2002. 			100	0.0000	0.0	14/04/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Across Canada, concentrated in Saskatchewan and Alberta	01/06/2001 12:00:00 AM	Across Canada, concentrated in Saskatchewan and Alberta, Spring 2001 to Fall 2002.  A severe drought was felt across all Canada, affecting 41,000 people, with the most devastating impacts felt in Saskatchewan and Alberta.  Record to near-record drought, as indicated by the Palmer Drought Severity Index, was recorded at several climate stations in 2001.  The winter of 2001-2002 continued the dry trend and brought above normal temperatures.  Fall 2002 brought much needed precipitation to relieve much of the drought, though dry conditions did remain in places.  The repercussions of the drought included agricultural production, employment, crop and livestock production, and the Gross Domestic Product.	0	0	0	0.0000	0.0	01/10/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Manitoba	01/04/2001 12:00:00 AM	Southern Manitoba, April 2001.  Southern Manitoba suffered significant losses during spring flooding.  Highway infrastructures, businesses and private and public properties were extensively damaged.				16710626.0000	21939104.1	01/04/2001 12:00:00 AM	7045162.0000	3107992.0000	768943.0000	5788529.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Manitoba	07/07/2000 12:00:00 AM	Southern Manitoba, July 7-14, 2000.   Heavy rains occurred throughout July causing major problems in some areas.  On July 7, between 80 -100 millimetres of rain fell in a four hour time-frame, washing out roads and flattening crops.  Winds reached almost 125 km/h, and lightning strikes reached up to 1,000 hits an hour.  The prolonged rainfall resulted in saturated soil, and overland flooding across the province with reports of flooded basements, blocked drainage systems, and backed-up sewers.	0	0	0	2917561.0000	3926780.2	14/07/2000 12:00:00 AM	885581.0000	2031980.0000						0	0.0	
Disaster	Natural	Biological	Infestation	Little Saskatchewan First Nation Reserve MB	01/10/1999 12:00:00 AM	Little Saskatchewan First Nation Reserve MB, October 1999.  A mysterious toxic mould that forced 170 people from their homes until at least March 2000 is stubbornly hanging on and frustrating fed-up residents.  100 people are still living in construction trailers without kitchens and bathrooms on the reserve, 250 kilometres north of Winnipeg. The mould, which band officials believe is caused by a nearby dam, is so severe several houses need to be destroyed.	0	0	170			01/10/1999 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Cross Lake, Seymourville MB	29/04/1999 12:00:00 AM	Manitoba, April-May 1999. There were 65 fires burning in the province.  The 1200 residents of Cross Lake were forced to flee their homes on April 29, when a Forest fire came within 300 metres of the town. The majority of residents were evacuated to the nearby towns of Thompson and Norway House.  On May 3, 600 residents of three small communities clustered on the east shore of Lake Winnipeg (Seymourville, Hollow Water First Nation and Manigotagan), were evacuated to the nearby town of Bissett to avoid the oncoming Forest fire which came within four kilometres of the communities. The fire covered 52 sq. km. and it took about 500 firefighters, 30 helicopters and five water bombers to battle the blaze.	0	0	1050			12/05/1999 12:00:00 AM		0.0000	0.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Melita MB	01/04/1999 12:00:00 AM	Melita MB, April 1999. Melita, Manitoba was threatened by the largest flood in the area since 1976.  The Souris river outflow rose to 169.8 cubic m/s of water compared to its normal outflow of 4.25 cubic m/s.  The Souris river spread to at least 2 km wide at its peak flooding, and almost topped the makeshift dikes.  The flood washed out roads and damaged bridges in several rural municipalities, and made over 800000 hectares of farmland unseedable this year. Both provincial and federal aid was administered in the form of deadline pushbacks and financial assistance.	0	0	0	109195449.0000	150922450.5	01/04/1999 12:00:00 AM	7292493.0000	3327956.0000	97575000.0000	1000000.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	East of Lake Winnipeg MB	05/03/1999 12:00:00 AM	East of Lake Winnipeg MB, March 5, 1999. Forests in Ontario and Manitoba were consumed by this event.			1107			05/03/1999 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Derailment Release	Portage la Prairie MB	10/07/1998 12:00:00 AM	Portage la Prairie MB, July 10, 1998. The last 8 cars of an eastbound CN Rail freight train jackknifed near the TransCanada and Hwy.16 junction, 12 km west of Portage la Prairie. The 8 cars derailed and spilled glycol (antifreeze) into a creek which leads to Lake Manitoba. The toxic spill forced the evacuation of area residents. No one was injured.	0	0	0			10/07/1998 12:00:00 AM	0.0000	0.0000						0	0.0	
