EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Martime Provinces	04/12/2007 12:00:00 AM	Maritime provinces, December 4, 2007. A powerful storm that dumped up to 40 cm of wet, heavy snow on parts of Atlantic Canada knocked out power in all four provinces leaving approximately 50,000 people without electricity.	0	0	0	0.0000	0.0	04/12/2007 12:00:00 AM								50000	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm Surge	Kings County PE	27/12/2004 12:00:00 AM	Kings County PE, December 27, 2004. Panmure Island and Basin Head were particularly affected. In North Rustico, a man was rescued by firefighters from his flooded residence.	0		0	2578039.0000	3161606.6	27/12/2004 12:00:00 AM	2578039.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Halifax NS and Charlottetown PE	29/09/2003 12:00:00 AM	Halifax NS and Charlottetown PE, September 29, 2003. At 00:10 AST, Hurricane Juan made landfall in Nova Scotia as one of the most powerful and damaging hurricanes to impact Canada.  A 1.63 metre storm surge occurred while Juan made landfall just south of Halifax as a Class 2 hurricane. Water levels reached 2.9 metres above chart datum, which was the highest water level recorded to date at this location. Winds gusted to 230 km/h in Halifax and waves outside Halifax Harbour reached a maximum height of 19 metres. Extensive damage to buildings, docks, boardwalks and trails occurred throughout Nova Scotia and Prince Edward Island. Point Pleasant Park in Halifax was decimated; nearly every tree in the 75-hectare park was damaged or uprooted. Juan knocked out power to hundreds of thousands of people. It is estaimated that up to 300,000 people lost power due to the strong winds. In addition, eight lives were lost either directly or indirectly as a result of Hurricane Juan.	8			25529656.0000	31887235.7	29/09/2003 12:00:00 AM	25529656.0000							300000	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Prince Edward Island	31/03/2003 12:00:00 AM	Prince Edward Island, March 31, 2003.  Both freezing rain and heavy snowfall destroyed power lines in the province. Power losses were experienced in western PEI. The province also experienced flooding as a result of heavy rainfall that contributed to the spring runoff. See Nova Scotia and Newfoundland entries for more information on this event.	0			1869114.0000	2334574.3	31/03/2003 12:00:00 AM	1869114.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Prince Edward Island	31/03/2003 12:00:00 AM	Prince Edward Island, March 31, 2003.  The province was subjected to a severe rainstorm causing flooding and resulting in damage to both private and public property.	0	0	0	2381905.0000	2975064.2	31/03/2003 12:00:00 AM	1869114.0000	512791.0000						0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada, largely in the Greater Toronto area	13/03/2003 12:00:00 AM	Across Canada, 13 March to August, 2003. Severe acute respiratory syndrome (SARS) emerged in November 2002 in Asia. It is described as a droplet-spread viral illness. The outbreak affected Toronto and the Greater Toronto Area the most. According to the Government of Ontario, there were 375 probable and suspected cases and 44 deaths.	44	375	0			31/08/2003 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Across Canada, concentrated in Saskatchewan and Alberta	01/06/2001 12:00:00 AM	Across Canada, concentrated in Saskatchewan and Alberta, Spring 2001 to Fall 2002.  A severe drought was felt across all Canada, affecting 41,000 people, with the most devastating impacts felt in Saskatchewan and Alberta.  Record to near-record drought, as indicated by the Palmer Drought Severity Index, was recorded at several climate stations in 2001.  The winter of 2001-2002 continued the dry trend and brought above normal temperatures.  Fall 2002 brought much needed precipitation to relieve much of the drought, though dry conditions did remain in places.  The repercussions of the drought included agricultural production, employment, crop and livestock production, and the Gross Domestic Product.	0	0	0	0.0000	0.0	01/10/2002 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm Surge	Maritime provinces	21/01/2000 12:00:00 AM	Maritime provinces, January 21, 2000. A 1.36 m surge occurred as an intense storm passed 55 km east of Charlottetown bringing 70 km/h sustained winds to the region. The peak surge coincided with high tide resulting in a water level of 4.23 m above chart datum, the highest water level recorded to date at this location. Significant flooding occurred inundating more than 460 properties including gas stations and a power generating plant and damaging wharves.	0	0	0	216978.0000	292033.3	21/01/2000 12:00:00 AM	216978.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	17/01/2000 12:00:00 AM	Maritime Provinces, January 17-22, 2000.  An intense storm hit the maritimes for 6 days. Up to 70 centimetres of snow fell in some areas and temperatures plummeted to Â–40 degrees Centigrade with the wind chill.  Flooding caused extensive damage to private property and public infrastructure in Newfoundland, New Brunswick, and P.E.I. Wind gusts hit 120 kilometres per hour.  Cape Breton, Shediac, New Brunswick and P.E.I were hit especially hard by the storm, as well as areas along the Gulf of St. Laurence and the Northumberland Strait in New Brunswick.	0	0	216	6621462.0000	8911904.8	22/01/2000 12:00:00 AM	3059340.0000	2773532.0000	301806.0000	486784.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Maritime Provinces	23/09/1999 12:00:00 AM	Maritime Provinces, September 23, 1999.  Record 1-day rainfall was caused by the remnants of tropical storm Harvey and Hurricane Gert.  Oxford NS was flooded when 2 nearby rivers overtopped their banks, after receiving 200 mm of rain in one day.  A seniors residence of 30 people and 15 families were evacuated from Moncton NB which received 160 mm of rain.  A number of bridges and roads were washed out in the region. In Newfoundland, 10 m whitecaps smashed the breakwater to pieces at Lord's Cove, and destroyed a number of buildings. Wharves were also destroyed in St. Brides, and Plancentia Bay NF.	0	0	90	4912305.0000	6789450.6	23/09/1999 12:00:00 AM	1834365.0000	3077940.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Prince Edward Island	07/09/1999 12:00:00 AM	Prince Edward Island, September 7, 1999.  More than 200 mm of rain fell in a short period of time during a severe rainstorm.  Flash flooding occured throughout the province; natural and man-made watercourses were overcome.  Eight highways and two bridges were severely damaged, as well as other provincial and municipal infrastructure.  Impacts were also seen on the fisheries and agricultural industries.	0	0	0	1441367.0000	1992158.5	07/09/1999 12:00:00 AM	1022030.0000	419337.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Toronto ON	13/01/1999 12:00:00 AM	Toronto ON, January 13-15, 1999. Less than 2 weeks after Toronto was dumped with 40 cm of snow (see 1999.002), another major storm dumped 78 cm of snow on the city, bringing the total to 118 cm. The storm shut down parts of the city's transit system and left thousands stranded.  An estimated 1.4 million commuters were unable to use public transit. Pearson airport cancelled 70 flights and delayed others, schools were also closed.  Mayor Mel Lastman declared a second snow emergency and called in the military to help with snow cleanup, and city protection. More than 430 soldiers set up residence in Toronto.  Brawling between commuters ensued January 13, when the subway shut down.  Snowblowers from all over Ontario, and even PEI were called in to help.  At least 2 deaths occurred in Southern Ontario. Other areas that were affected were Chatham-Kent region, which also called in for military assistance.  The storm affected virtually all 7.1 million residents of Southern Ontario and continued east on January 15 to wreak havoc on the Maritimes.	2	0	0	122000000.0000	168620021.5	15/01/1999 12:00:00 AM				72000000.0000		50000000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Alberta to Maritimes	23/01/1994 12:00:00 AM	Alberta to the Maritimes, late January to early February 1994. Coldest Jan. in 100 years.  St. John's NF 14.5Â°C; Ottawa ON -31.3Â°C; Kapuskasing ON -40Â°C, tires fell off rims of cars.  Coldest winter in Toronto since 1920, with double the normal snowfall as usual in January and 5 degrees cooler (at 10Â°C).  Dramatic increase in frozen water pipes that burst and caused damage to homes, commercial plants and contents.	0	0	0	45995.0000	68912.0	06/02/1994 12:00:00 AM			45995.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Eastern Canada	15/03/1993 12:00:00 AM	Eastern Canada off Cape Sable Island NS, March 15, 1993. March blizzards caused by a mid-latitude cyclone which moved up the North American eastern seaboard eventually claimed more than 240 lives; at one point over 3 million people were left without electricity. On the 15th, the storm caused the sinking of the 177 metre Liberian-registered freighter, "Gold Bond Conveyor". Loaded with gypsum, it sank about 200 km off Cape Sable Island in waves up to 20 m and winds gusting up to 120 km/h, after setting sail from Halifax, Nova Scotia, despite warnings of hurricane-force winds.  Most crew members were from Hong Kong; there were no survivors of the 33 aboard.	33	0	0	19866000.0000	29799000.0	15/03/1993 12:00:00 AM						19866000.0000		0	0.0	
Disaster	Natural	Biological	Epidemic	Prince Edward Island and New Brunswick	01/01/1993 12:00:00 AM	PVYN Potato Virus, Prince Edward Island and New Brunswick, 1993. Potato crops were affected.	0	0	0			01/01/1993 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	01/02/1992 12:00:00 AM	Maritime Provinces, February 1-4, 1992.  A 110-hour-long blizzard with gusts up to 140 km/h brought record snowfall of 163 cm to Moncton, New Brunswick; several other cities recorded more than 100 cm of snow; traffic was brought to a standstill; many stranded motorists had to be rescued, and many schools and businesses throughout the Maritimes were closed in the aftermath.	0	0	0	0.0000	0.0	04/02/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Maritime Provinces	25/10/1991 12:00:00 AM	Maritime Provinces, especially Nova Scotia, October 25 - November 3, 1991. The "Halloween Storm" of 1991, was produced by two hurricanes: "Grace" and an unnamed storm over the north Atlantic; on the Scotian slope the highest wave in the world ever recorded by an instrument was measured as 30.7 metres.	0	0	0	0.0000	0.0	03/11/1991 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Northumberland Strait (NS and PE)	01/08/1990 12:00:00 AM	Northumberland Strait NS and PE, August 1990. Six crew were killed when a cargo ship sailing south of Nova Scotia was battered by hurricane Bertha; winds and heavy rains damaged Prince Edward Island's corn and tobacco crops; huge surf pounded the island's coast, and up to 190 mm of rainfall was recorded in some areas.	6	0	0	4427167.0000	7250615.3	01/08/1990 12:00:00 AM					4427167.0000			0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Eastern Canada	01/01/1983 12:00:00 AM	Eastern Canada, 1983. Most damages were to the apple industry.	0	0	0			01/01/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Prince Edward Island	22/02/1982 12:00:00 AM	Prince Edward Island, February 22-26, 1982. Islanders were marooned for five days in a crippling blizzard; winds of 80 km/h whipped a 60 cm snowfall into 7 m drifts.  Succession of severe storms isolates many communities for days.	0	0	0	1585054.0000	3707120.8	22/02/1982 12:00:00 AM	1340291.0000	244763.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Across Canada	05/01/1982 12:00:00 AM	Across Canada, January 5-28, 1982. Three week cold spell; trucks and trains failed and were abandoned until milder weather came; a damaged steel bridge forced a 200 km detour of the Alaskan highway; more than 25 highways in Ontario were closed in areas due to blowing snow and poor visibility.  In the northern Prairies, temperatures as low as -47°C were recorded on January 17.	0	0	0			05/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Charlottetown PE	03/07/1974 12:00:00 AM	Charlottetown PE, July 3, 1974. At 4:30 pm, Charlottetown and the surrounding area received a half-hour storm of thunder, lightning, 30 mm of rain, large hailstones, and winds up to 140 km/h.  Damages reported were: broken windows, doors torn from frames, shingles lifted from roofs, buildings blown down, trees and shrubbery uprooted, electric and telephone lines knocked out by fallen trees, and damaged crops.  The damage was most severe in Sherwood, East Royalty, Mermaid, and Johnston's River. The airport in Charlottetown reported that planes were flipped over.	0	0	0	143000.0000	700809.2	03/07/1974 12:00:00 AM	13473.0000	129527.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Newfoundland, Prince Edward Island and Nova Scotia	17/06/1973 12:00:00 AM	Maritimes, June 17, 1973. A sudden severe storm struck the Atlantic provinces causing extensive damage to fishermen's gear.	0	0	0	5330000.0000	28998813.6	17/06/1973 12:00:00 AM	2314500.0000	3015500.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Prince Edward Island	01/01/1966 12:00:00 AM	Prince Edward Island, 1966.	0	0	0			01/01/1966 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	01/12/1964 12:00:00 AM	Maritime Provinces, December 1-2, 1964. A severe snowstorm hit the Maritimes, with gales reaching gust speeds of 160 km/h.  Three fishing boats, including two large draggers, were lost in the storm, accounting for 23 deaths and 8 reported injuries.	23	8	0	0.0000	0.0	02/12/1964 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Prince Edward Island	01/01/1962 12:00:00 AM	Prince Edward Island, April 1962. A frontal storm hit the south coast of Prince Edward Island, depositing 180 mm of rain on top of heavy snow in early April; major flooding occurred, causing several washouts and damaging bridges and paved highways; the problem was increased by ice jams; the flood affected almost the entire province.	0	0	0			01/01/1962 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1953 12:00:00 AM	Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians.	481	8000	0			31/12/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Charlottetown PE	22/09/1942 12:00:00 AM	Charlottetown PE, September 22, 1942. A storm, remnants of a dissipating hurricane, left 163.8 mm of rain and damages in the city of Charlottetown.	0	0	0			22/09/1942 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Across Canada	05/07/1936 12:00:00 AM	Across Canada, July 5-17, 1936. A two-week heat wave starting on July 5, 1936; greater than 32°C in western and central Canada; from southern Saskatchewan to the Ottawa Valley temperatures were higher than 32°C for one and a half weeks; St. Albert, Manitoba reached 44.4°C and Atikokan, Ontario hit 42.2°C; 1,180 people died across Canada; a severe drought also occurred in 1936 (see 1931.002);  120.7 sq km of Saskatchewan timberland burned (see 1936.004).	1180	0	0			17/07/1936 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	St. Lawrence River	26/06/1930 12:00:00 AM	St. Lawrence River, June 26, 1930. Lightning struck the bow of the "John B. King" drillship in the St. Lawrence River, igniting a store of dynamite aboard.  The explosion killed 30 people and injured 11 others.	30	11	0			26/06/1930 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/03/1927 12:00:00 AM	Across Canada, Mar-Sept 1927.  Typhoid. The Canadian Red Cross assisted the people of Canada by donating medical supplies and money to help the victims.  Unknown number of deaths.		0	0			01/09/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1918 12:00:00 AM	Across Canada, 1918-1925. More than 50,000 dead, two million affected; as part of a world-wide outbreak, Spanish Influenza hit Canadians hard, affecting more than one quarter of the population. The Canadian Red Cross assisted 230 communities in 1918.	50000	2000000	0			01/01/1925 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Heat Event	Eastern Canada	08/07/1912 12:00:00 AM	Eastern Canada, July 8-10, 1912. Temperatures of >32°C from Ontario to the Atlantic Ocean; at least 3 heat-related deaths in adults were reported, while many more infant deaths were believed to occur in poor areas; one Ontario farmer committed suicide, while a mother killed her children (July 9); wheat, barley, and oats grew below average height and grade.	3	0	0			10/07/1912 12:00:00 AM								0	0.0	
