EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Alberta and Saskatchewan	22/07/2015 12:00:00 AM	Alberta and Saskatchewan, July 22, 2015. Severe thunderstorms affected the southern Alberta region before moving into Saskatchewan. A storm system southwest of Calgary produced a small tornado that touched down in the Tsuu T’ina Nation at 12:53 MTZ as well as multiple funnel clouds, which were spotted in the Calgary area. The impact of the tornado was minimal, however the proximity of the tornado to a highly populated area like Calgary created an extremely high level of risk. Southern areas of Calgary including Canyon Meadows and Lake Bonavista were hit with large hail and as the storm moved east, Hussar, Patricia and Strathmore were impacted by strong wind gusts that downed trees over power lines resulting in localized power outages. A severe thunderstorm warning was in effect at the time meaning that wind gusts exceeded 90 km/h and hail was greater than two cm. The storm later reached Saskatchewan where the town of Kerrobert was hit with severe hail, prompting a state of emergency to be declared. Other communities in Saskatchewan such as Anglin Lake, Francis, Sedley and Regina were impacted by strong winds, heavy rain, hail and lighting. Golf-ball sized hail caused the most significant damages during the storm, including damages to roofs, windows and vehicles.				0.0000	0.0	22/07/2015 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Chestermere AB	12/07/2015 12:00:00 AM	Chestermere AB, July 12, 2015. Flooding occurred in the town of Chestermere were it rain 223 mm in only a few hours. The huge amount of rain that fell on the town resulted in overland flooding. In Chestermere, the basements of approximately 300 homes were flooded due to overland flooding, sewer backups or sump pump failure. In some cases, water levels of up to eight feet were reported in residential basements. In addition, vehicles in the street were nearly submerged in water. Lighting accompanied by the storm caused power outages that affected approximately 20,000 people. The power outages are believed to have led to the severity of basement flooding.				0.0000	0.0	12/07/2015 12:00:00 AM								20000		
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Long Lake AB	29/06/2015 12:00:00 AM	Long Lake AB, June 29 to July 22, 2015. A massive oil leak was detected at the Nexen Long Lake oil sands facility in Northern Alberta on July 15, but officials believe that the spill may have started as early as June 29. About 5 million litres of bitumen, sand and wastewater leaked into the Long Lake site contaminating 16,000 square metres of land. The leak caused significant damage to the environment and local wildlife.				0.0000	0.0	22/07/2015 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Prairie Provinces	12/06/2015 12:00:00 AM	Prairie Provinces, June 12, 2015. A massive storm system moved through the prairies causing severe thunderstorms to occur throughout the prairie provinces starting in central Alberta and Saskatchewan. Parts of southern Alberta experienced thunderstorms including High River, Brooks and Taber. The storm intensified near Medicine Hat where there was hail and strong winds that caused damages throughout the city. Approximately 9000 people in Alberta lost power due to downed power lines. The storm later moved into Saskatchewan near maple Creek with hail and estimated wind gusts of up to 120 km/h. As the storm travelled eastward, Assiniboia and Weyburn sustained damages from hail. A large part of the storm moved into Manitoba, bringing heavy rain, strong winds and hail that impacted Virden causing extensive damages.				0.0000	0.0	12/06/2015 12:00:00 AM								9000		
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Alberta	15/06/2014 12:00:00 AM	Southern Alberta, June 15 to July 30, 2014. Significant rainfall in southern Alberta led to overland flooding and evacuations along the Oldman, St. Mary, Belly and Waterton rivers. Twelve municipalities declared local states of emergency and over 500 people were evacuated throughout the province. The most significant evacuations came from the Blood Tribe Reserve First Nation, where 435 people were evacuated due to flooding and infrastructure failures.

Note: A request for federal assistance through the DFAA program has been made; however, no payments have yet been issued.	0	0	500	0.0000	0.0	30/07/2014 12:00:00 AM										
Incident	Technology	Transportation accident	Rail	Gainsford AB	19/10/2013 12:00:00 AM	Gainford AB, October 19-22, 2013. A local state of emergency was declared when a freight train derailed and caught fire near the village of Gainsford, west of Edmonton. A total of 13 cars were derailed threatening the safety of nearby residents. Out of the 13 derailed tankers cars, four cars were carrying crude oil and nine were carrying liquid petroleum gas (LPG). Each tanker car carrying LPG stored a payload of 130,000 litres. Fire fighters used vent-and-burn technics to put out the flames and prevented further explosions from happening. About 120 residents in Gainsford were evacuated as a precaution. On October 22, all fires were extinguished and residents were allowed to return to their homes. No injuries or fatalities were reported.	0	0	120	0.0000	0.0	22/10/2013 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Alberta	19/06/2013 12:00:00 AM	Southern Alberta, June 19-28, 2013. A massive storm system crept through Alberta causing significant flooding throughout the province. As of 2013, this event was responsible for the largest evacuation due to a natural disaster in Alberta’s history. Beginning in northern Alberta, Fort McMurray declared a local state of emergency when water from the Hanging Stone River breached its banks on June 8. The storm then moved south on June 19, where it remained for three days over southern Alberta. Heavy rain spanning across a region from Canmore to Calgary produced an average of 75 to 150 mm during this three-day period. Twenty-nine local states of emergency were declared throughout the province. Four deaths were attributed to the floods, which caused significant disruptions across the province to power, telecommunications, clean water supply, and transportation corridors, including a section of the Trans-Canada Highway that closed due to a mudslide caused by the torrential rain. In Calgary the Bow and Elbow Rivers flooded, which forced 75,000 residents to evacuate the city. Over 4000 business were affected and 3000 buildings were flooded, including that Saddledome and the Calgary Zoo. The towns of High River and Canmore were also significantly impacted by the floods. In total, flooding forced the evacuations of approximately 100,000 Albertans. As flood conditions improved, some residents were allowed to gradually return to their communities beginning on June 23, while the remaining residents were allowed to return by June 28. Response to the flood was provided by municipal, provincial, and federal governments and non-governmental organizations. Insurance payments are estimated at $1.2 billion. This disaster is estimated to have reduced Gross Domestic Product (GDP) in Southern Alberta by $550 million (2013 dollars).	4	0	100000	2715742000.0000	2839586912.1	28/06/2013 12:00:00 AM	1015742000.0000					1700000000.0000				
Disaster	Natural	Meteorological - Hydrological	Wildfire	Lethbridge and Coalhurst AB	10/09/2012 12:00:00 AM	Lethbridge and Coalhurst AB, September 10-11, 2012. Two large grass fires prompted local states of emergency and evacuations in southern Alberta. The first fire originated in the Blood Reserve near Coalhurst and Lethbridge. Approximately 2,200 residents in Coalhurst as well as residents in a Lethbridge trailer park were evacuated and sent to safe zones in Lethbridge. A second grass fire burned near the town of Milk River were approximately 800 people were evacuated to the nearby town of Raymond.  Both grass fires damaged several sheds and outbuildings and destroyed one house. There was also one fire related injury reported. Residents were allowed to return to their homes on September 10 in Coalhurst and September 11 in Lethbridge.	0	0	3000	0.0000	0.0	11/09/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Wildfire	Mackenzie County AB	11/07/2012 12:00:00 AM	Mackenzie County AB, July 11-20, 2012. As many as 11 wildfires burned out of control in Mackenzie County in northwestern Alberta, leading to two community evacuations.  All Zama residents, including work camps were evacuated under a mandatory evacuation order on Tuesday, July 10 until July 20.  The Zama access road was closed and a controlled barricade was set up at the Assumption Bypass/Apache Road into Zama to ensure that only authorized personnel were allowed access.  A reception centre for evacuees was set up in the town hall of High Level. There were approximately 300 evacuees, including 134 from Zama and 164 from the Dene Tha’ First Nation. The evacuation order was lifted July 17. Firefighters from Yukon, New Brunswick, Ontario, Alaska, and Mexico, along with helicopters and other equipment, joined over 300 firefighters already taking shifts to battle the fires in northern Alberta. Alberta’s Environment and Sustainable Resource Development (ESRD) provided sprinkling protection systems for all north end homes with additional sprinkling systems having been ordered to protect the homes located in the Zama interior.  A sprinkling system for the fireguard along the containment line was also provided by ESRD.  On July 17, Alberta Health Services issued an air quality advisory for residents in the La Crete area with respiratory concerns, advising them to visit the advanced ambulatory care centre located in the La Crete Community Health Centre. The advisory was lifted July 23.	0	0	300	0.0000	0.0	20/07/2012 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Eckville, Lacombe, Paddle River, Fort Vermilion, and Peace River AB	12/07/2011 12:00:00 AM	Eckville, Paddle River, Fort Vermilion, and Peace River AB, July 12-14, 2011. According to the AB River Forecast Centre, water levels on the Peace River exceed 1 in 100 year event levels near Fort Vermilion. The region was divided into three segments to facilitate emergency response. All of 'Area A' included all of the low-lying areas, and was placed under immediate evacuation order. On July 12, there were approximately 100 flooded homes in Eckville and 700 homes were without electricity or phone services. Roads and highways were significantly damaged.	0	0	156	0.0000	0.0	14/07/2011 12:00:00 AM								700	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Calgary AB	29/05/2011 12:00:00 AM	Calgary AB, May 29-31, 2011. Tsuu T’ina First Nation evacuated approximately 40 families (120 individuals) from Calgary due to flooding and road washouts.  In addition, The Stone Tribe evacuated approxiamtely seven families (21 individuals) due to flooding.  Also, the Siksika First Nation and Town of High River have issued voluntary evacuation orders for Hidden Valley and High River areas.	0	0	141	0.0000	0.0	31/05/2011 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Wildfire	Slave Lake AB	15/05/2011 12:00:00 AM	Slave Lake AB, May 15 to May 22, 2011. Fortynine wildfires in north-central Alberta burned across the Lesser Slave River Region, prompting one of the most destructive wildfires in Canadian history. A state of emergency was declared by the Municipal District of Lesser Slave River No. 124 on May 15, after a wildfire that originated in the town of Slave Lake began to spread uncontrollably, affecting surrounding communities. The wildfire devastated the town of Slave Lake, where 374 buildings were destroyed and 52 damaged by the flames. Approximately 7000 people were evacuated from the town of Slave Lake and 735 individuals and families lost their homes. Outside of the town of Slave Lake, 59 other buildings were destroyed and 32 were damaged. Other affected communities include High Prairie, Little Buffalo, Red Earth Creek, Loon Lake First Nation (FN), Whitefish Lake FN and Woodland Cree FN. Penn West Petroleum, Exall Energy Corp. and Canadian Natural Resources Ltd. halted drilling in the region, suspended production and evacuated their employees. Canadian National (CN) Railway also halted their services in the region. By May 19, the number of evacuees rose to approximately 12,055. The total cost in damages was estimated at over $500 million.			12055	552960000.0000	592160667.2	22/05/2011 12:00:00 AM	52960000.0000					500000000.0000				
Disaster	Natural	Meteorological - Hydrological	Storm - Unspecified / Other	Calgary AB	12/07/2010 12:00:00 AM	Calgary AB, July 12, 2010. A massive 30-minute long hailstorm pelted the city of Calgary on July 12. The hail ranged from 4 cm in diameter to baseball-sized hail balls. Apart from the hail, the storm brought along with it heavy rain, strong wind gusts, thunder and lightning. The storm caused severe damages throughout the city as hail broke windows, dented cars and destroyed crops. The hailstorm decimated over 90,000 hectares of cropland near Strathmore and Hussar. Crop damage claims were estimated at $18.5 million. In total, the estimated dollar value of damage claims was over $400 million, making it the costliest hailstorm in Canada to date.	0	0	0	400000000.0000	440858369.1	12/07/2010 12:00:00 AM						400000000.0000				
Disaster	Natural	Meteorological - Hydrological	Flood	Southern Alberta and Saskatchewan	17/06/2010 12:00:00 AM	Southern Alberta and Saskatchewan, June 17, 2010. Record rainfall resulted in extensive flooding in Alberta and Saskatchewan, washing out a portion of the Trans-Canada highway and shutting down part of the Canadian Pacific rail line. Fourty people from the Blood Tribe reserve, 75 homes in Maple Creek, and 600 households in Medicine Hat were forced to evacuate. Disaster financial assistance was provided by both provinces.	0	0	2065	1031670000.0000	1137050884.1	17/06/2010 12:00:00 AM	75320000.0000		206350000.0000		750000000.0000			0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	County of Thorhild AB	12/05/2010 12:00:00 AM	County of Thorhild AB, May 12, 2010. A wildfire in the county of Thorhild, north of Edmonton, affected thousands of acres of land. The community of Opal experienced numerous evacuation orders, which affected up to 100 homes on May 17. The Province of Alberta provided $10 million in funding under the Municipal Wildfire Assistance Program to aid in the community's recovery.	0	0	300	10000000.0000	11021459.2	12/05/2010 12:00:00 AM			10000000.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southern Alberta	01/08/2009 12:00:00 AM	Southern Alberta, August 1-3, 2009. A cold front swept through southern Alberta on August 1, bringing with it strong wind gusts of up to 100 km/h. The powerful winds brought down a stage at the Big Valley Jamboree in Camrose killing one individual and injuring 75 others. Calgary received wind gusts of up to 78 km/h. The strong winds killed a small child and injured two others when debris from a construction site struck the individuals. On August 2 and 3, a powerful storm developed increasing the severity of the strong winds with wind gusts of up to 107 km/h, along with large hail and heavy rain. The power winds downed trees and power lines, knocking out power to an unknown number of people. In some parts of Alberta, hail was measured at 10 cm deep, with some hail the size of baseballs. Hail caused extensive damages to homes and vehicles.	2	77	0	0.0000	0.0	03/08/2009 12:00:00 AM								10000	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Edmonton AB	18/07/2009 12:00:00 AM	Edmonton AB, July 18, 2009.  A cold front mixed with warm air produced severe thunderstorms in the Edmonton area. The city of Edmonton, along with Lamont and Strathcona counties, were hit by a storm cell that produced intense lightning, heavy rain, hail and strong winds of up to 110 km/h. The strong winds downed trees and power lines, knocking out power to an unknown number of people. In Edmonton, the powerful winds ripped the awning off the Edmonton CN Tower, causing damages to the tower and vehicles parked below. In addition, lightning caused various fires throughout the city.	0	0	0	4500000.0000	5050699.3	18/07/2009 12:00:00 AM	400000.0000	4100000.0000						0	0.0	
Disaster	Natural	Biological	Pandemic	Across Canada	01/04/2009 12:00:00 AM	Across Canada, April 1, 2009 to February 1, 2010. A new strain of pandemic influenza. The first cases were seen in Mexico and it spread quickly across the globe. In Canada, there were 8,582 hospitalizations, 1,448 cases admitted to the intensive care unit (ICU) and 425 deaths.	425	8582	0	0.0000	0.0	01/02/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Drought	Saskatchewan and Alberta	01/03/2009 12:00:00 AM	Saskatchewan and Alberta, March 1 to July 1, 2009.  The Canadian Wheat Board projected lower crop prospects by 20 per cent across the Prairies. A dozen counties and municipal districts in Alberta declared a state of drought emergency or disaster. For example, Saskatoon had less than one-quarter of the usual amount of spring precipitation, making the months of March, April and May the driest since record-keeping began in 1892. It wasn't just spring that was dry. The soil moisture recharge period between September 1, 2008 and March 31, 2009 had less than 60 per cent of normal precipitation. To the west, in Alberta, conditions were even drier, as illustrated by precipitation amounts in Edmonton, where the 12- month total rain and snow from July 2008 to June 2009 was only 234 mm, less than half of normal and the driest such period with records dating back to 1880. Making matters worse, eight of the last ten years in Alberta's capital of Edmonton had less rain and snow than the 30-year average total, but no year was as scanty as the most recent. Not surprisingly, the flow of the North Saskatchewan River was at its third lowest level in nearly a century.	0	0	0	0.0000	0.0	01/07/2009 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Fire	Zama City AB	15/08/2008 12:00:00 AM	Zama City AB, August 15, 2008. A block of sulphur accidently caught fire when crewmembers were working to dispose of the leftover sulphur from the Aphache Gas Plant near Zama City.  The fire started in the front-end loader, which the crew was using to remove the sulphur. The fire ignited the sulphur payload emitting deadly hydrogen-sulphide gas. Mackenzie County officials declared a state of emergency and ordered an evacuation of the Zama City area, where approximately 250 residents were temporarily evacuated. Three workers were taken to the hospital as a precaution. The evacuation order was lifted after the fire was contained later that day.	0	3	250	0.0000	0.0	15/08/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/08/2008 12:00:00 AM	Across Canada, August 1, 2008. Listeria monocytogenes spread by contaminated Maple Leaf food products produced at its Bartor Road plant. The outbreak occurred in August 2008. A segment of the population that is most vulnerable became exposed. 57 people became seriously ill and 22 people died.	22	57	0	0.0000	0.0	01/08/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Lethbridge AB	01/07/2008 12:00:00 AM	Lethbridge AB, July 1, 2008. On Canada Day 2008, Lethbridge was hit by an intense storm that brought heavy rain, which caused flash flooding in parts of the city. It rained 47 mm, the monthly average in just about 90 minutes. The heavy rain reached a peak of about 200 mm for at least one hour. The intense rainstorm flooded the basements of over 300 houses, submerged three underpasses and caused road closures, including the closure of one bridge.	0	0	0	0.0000	0.0	01/07/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	High River AB	24/05/2008 12:00:00 AM	High River AB, May 24, 2008. Surging water levels on the Highwood River forced the town of High River to declare a state of local emergency.	0	0	0	0.0000	0.0	24/05/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southwest Alberta	21/05/2008 12:00:00 AM	Southwest Alberta, May 21-25, 2008. A series of rainstorms and the resulting high stream flows significantly impacted municipalities in Southwestern Alberta. The Government of Alberta established a Disaster Recovery Program on July 30, 2008, covering all affected municipalities and residents. The program includes the municipalities of Black Diamond, High River, Okotoks, Clagary, Municipal Districts of Foothills, Kananaskis Improvement District, Pincher Creek, Rocky View, and the Stony First Nation.	0	0	0	7535000.0000	8479351.4	25/05/2008 12:00:00 AM	1235000.0000	6300000.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Newbrook AB	16/05/2008 12:00:00 AM	Newbrook AB, May 16-19, 2008. A wildfire burning near the community of Newbrook forced the evacuation of approximately 150 people. A team of 115 firefighters aided by 40 firefighters from British Columbia, halted the fire from reaching Newbrook by bulldozing a strip of timber in between the town and the fire, which prevented the fire from spreading. The fire reached a maximum size of 1,950 hectares. Two houses were destroyed by the blaze.	0	0	150	0.0000	0.0	19/05/2008 12:00:00 AM								0	0.0	
Incident	Technology	Fire	Residential	Edmonton AB	21/07/2007 12:00:00 AM	Edmonton AB, July 21, 2007. The community of MacEwan Green had little warning as a fire erupted in the condominium complex. The fire started in a unit of a four-story building that was under construction and destroyed 18 townhouses as well as damaged 76 other homes. Dry weather conditions resulted in the fire spreading to other units within minutes. Fire crews, including 28 emergency vehicles, worked to suppress the three-alarm fire. A 500-pound propane tank was removed from the blaze before it could explode. No one was injured during the fire, but 18 families were displaced.	0	0	282	0.0000	0.0	21/07/2007 12:00:00 AM								0	0.0	
