EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Natuashish NL	04/08/2007 12:00:00 AM	Natuashish NL, August 4-7, 2007. A wildfire destroyed 200 hectares of land and forced the evacuation of 600 local residents. The blaze that burned near the Innu community of Natuashish in Labrador was sparked by accident by a group of teenagers who started a fire to warm themselves up after swimming in the popular swimming hole near the airport. The fire spread so rapidly that the teenagers narrowly escaped with their lives. The fire burned for several days and halted flights to the local airport.	0	0	600	0.0000	0.0	07/08/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Peninsulas of Avalon, Burin and Bonavista NL	01/08/2007 12:00:00 AM	Avalon, Burin and Bonavista peninsulas NL, August 1, 2007.  Storm Chantal.  A severe rainstorm resulted in damage to private property and provincial and local government infrastructure.	0	0	0	19073933.0000	21964959.6	01/08/2007 12:00:00 AM	19073933.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Newfoundland	01/08/2007 12:00:00 AM	Newfoundland, August 1, 2007. Post-Tropic storm Chantel tracked over through the Maritimes reaching Newfoundland’s Avalon Peninsula on August 1. Chanel dumped up to 200 mm of rain and produced wind gusts of up to 111 km/h in the region. The intense rainfall broke records. St. John’s West and Mount Pearl reported the heaviest one-hour rainfall, which included 43 mm and 49 mm respectively. Ten communities in Newfoundland were isolated due to flooding and declared a state of emergency. Numerous roads and bridges were washed out because of the torrential rain.	0	0	0	0.0000	0.0	01/08/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Happy Valley - Goose Bay NL	16/06/2007 12:00:00 AM	Happy Valley-Goose Bay NL, June 16-17, 2007.  A forest fire burned near Happy Valley-Goose Bay forcing the evacuation of 200 homes. The blaze that was pushed towards the community by wind gusts of 50 km/h reached up to 300 metres of some homes. Fire crews helped by two water bombers and six helicopters managed to suppress the flames.	0	0	600	0.0000	0.0	17/06/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	Daniels Harbour NL	15/04/2007 12:00:00 AM	Daniels Harbour NL, April 15, 2007.	0	0	0	223990.0000	257940.1	15/04/2007 12:00:00 AM	223990.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Baie Verte Peninsula NL	17/04/2006 12:00:00 AM	Baie Verte Peninsula NL, April 17, 2007.  A severe rainstorm caused flooding along Newfoundland and Labrador's Northeast coast.  A number of communities in the Baie Verte Peninsula region of the province, such as Burlington and Middle Arm, were affected.	0	0	0	3235813.0000	3808234.5	17/04/2006 12:00:00 AM	3235813.0000							0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Glovertown NL	13/12/2005 12:00:00 AM	Glovertown NL, December 13, 2005.  A massive propane leak in a boat-building facility in Glovertown forced more than 250 people to evacuate their homes included 50 seniors living in a nursing home only metres away from the yard. 	0		250	0.0000	0.0	13/12/2005 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Stephenville NL	27/09/2005 12:00:00 AM	Stephenville NL, September 27, 2005.  The town of Stephenville received 110 mm of rain, causing flooding in the region.  More than 80 homes were flooded completely.  A state of emergency was declared and approximately 200 people were forced to leave their homes.  			200	18461755.0000	22154106.0	27/09/2005 12:00:00 AM	18461755.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Newfoundland	30/03/2005 12:00:00 AM	Newfoundland, March 30-31, 2005. Heavy snow affected most of Newfoundland (excluding Labrador) while the Avalon and Burin peninsulas experienced rain. Gander saw 62 cm of snow and Grand Falls-Windsor was hit by 60 cm in one day. The Burin community of Salt Pond was plagued by over 150 mm of rain, St.Lawrence by over 80 mm, and St.John's saw 60 mm of rain. Bonavista Bay and Hare Bay were also affected.	0		0	388288.0000	465945.6	31/03/2005 12:00:00 AM	388288.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	West Coast of Newfoundland	31/03/2003 12:00:00 AM	West Coast of Newfoundland, March 31, 2003. Western Newfoundland experienced flooding as a result of both heavy rain and mild temperatures. Some of the communities affected include: Codroy Valley, Cox's Cove, and Corner Brook. These communities faced washed out roads as well as damaged water and sewage systems. A landslide on the Trans-Canada Highway restricted access between Gallants and George's Lake. See Nova Scotia and Prince Edward Island entries for more information on this event.	0			6934707.0000	8661637.9	31/03/2003 12:00:00 AM	6934707.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Badger NL	15/02/2003 12:00:00 AM	The entire town of Badger, NL was evacuated when the three rivers Badger-Exploits, Red Indian and Badger overflowed their banks due to ice jamming. The town's water supply was contaminated after the sewer system failed.  Power supply was cut off to all flooded homes.  Approximately 200 homes were affected by the flooding.  The Canadian Red Cross, local officials, the RCMP and the Emergency Measures Organization were cooperating to find shelter for approximately 80 families.			1100	4681553.0000	5847387.2	15/02/2003 12:00:00 AM	4681553.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Near community of Sheshatshui and town of North West River NL	03/07/2002 12:00:00 AM	Near the community of Sheshatshui and the Town of North West River NL, July 3, 2002.  A forest fire ignited 10-12 km from the community of Sheshatshui and the Town of North West River. Approximately 1200 residents were evacuated to the town of Happy Valley-Goose Bay. The fire burned 3km2 of forest.	0	0	912	464286.0000	596143.2	03/07/2002 12:00:00 AM			464286.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Southern coast of Newfoundland	19/09/2001 12:00:00 AM	Southern coast of Newfoundland, September 19, 2001. Tropical Storm "Gabrielle". High tides, strong winds and record-breaking precipitation hit the southern coast of Newfoundland, particularly the Avalon Peninsula. Provincial, municipal, and private properties were greatly affected. Basements, streets, parks, schools and shopping malls were flooded. Power outages affected most of the province. Conflict arose between St-John's residents and the municipality over the inadequate sewer system; the sewer system could not manage the runoff.	0	0	0	11743003.0000	15417194.1	19/09/2001 12:00:00 AM	4353450.0000	1668893.0000				5720660.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	17/01/2000 12:00:00 AM	Maritime Provinces, January 17-22, 2000.  An intense storm hit the maritimes for 6 days. Up to 70 centimetres of snow fell in some areas and temperatures plummeted to Â–40 degrees Centigrade with the wind chill.  Flooding caused extensive damage to private property and public infrastructure in Newfoundland, New Brunswick, and P.E.I. Wind gusts hit 120 kilometres per hour.  Cape Breton, Shediac, New Brunswick and P.E.I were hit especially hard by the storm, as well as areas along the Gulf of St. Laurence and the Northumberland Strait in New Brunswick.	0	0	216	6621462.0000	8911904.8	22/01/2000 12:00:00 AM	3059340.0000	2773532.0000	301806.0000	486784.0000				0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Maritime Provinces	23/09/1999 12:00:00 AM	Maritime Provinces, September 23, 1999.  Record 1-day rainfall was caused by the remnants of tropical storm Harvey and Hurricane Gert.  Oxford NS was flooded when 2 nearby rivers overtopped their banks, after receiving 200 mm of rain in one day.  A seniors residence of 30 people and 15 families were evacuated from Moncton NB which received 160 mm of rain.  A number of bridges and roads were washed out in the region. In Newfoundland, 10 m whitecaps smashed the breakwater to pieces at Lord's Cove, and destroyed a number of buildings. Wharves were also destroyed in St. Brides, and Plancentia Bay NF.	0	0	90	4912305.0000	6789450.6	23/09/1999 12:00:00 AM	1834365.0000	3077940.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Badger NL	28/06/1999 12:00:00 AM	Badger NL, June 28 - July 1, 1999. A 6,500 ha Forest fire forced almost 1,000 people in Badger to leave their homes when the fire came within 250 m of the town.  Residents returned home on July 1.	0	0	1000			01/07/1999 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Toronto ON	13/01/1999 12:00:00 AM	Toronto ON, January 13-15, 1999. Less than 2 weeks after Toronto was dumped with 40 cm of snow (see 1999.002), another major storm dumped 78 cm of snow on the city, bringing the total to 118 cm. The storm shut down parts of the city's transit system and left thousands stranded.  An estimated 1.4 million commuters were unable to use public transit. Pearson airport cancelled 70 flights and delayed others, schools were also closed.  Mayor Mel Lastman declared a second snow emergency and called in the military to help with snow cleanup, and city protection. More than 430 soldiers set up residence in Toronto.  Brawling between commuters ensued January 13, when the subway shut down.  Snowblowers from all over Ontario, and even PEI were called in to help.  At least 2 deaths occurred in Southern Ontario. Other areas that were affected were Chatham-Kent region, which also called in for military assistance.  The storm affected virtually all 7.1 million residents of Southern Ontario and continued east on January 15 to wreak havoc on the Maritimes.	2	0	0	122000000.0000	168620021.5	15/01/1999 12:00:00 AM				72000000.0000		50000000.0000		0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Flat Bay NL	17/02/1996 12:00:00 AM	Flat Bay NL, February 17-19, 1996. A rainstorm along west coast of Newfoundland, flooding caused extensive damages. Highways and bridges washed away, 30 residents were evacuated by helicopter.	0	0	30			19/02/1996 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Hurricane / Typhoon / Tropical Storm	Burin Peninsula NL	11/09/1995 12:00:00 AM	Burin Peninsula NL, September 11, 1995. Heavy rains and winds associated with Hurricane "Luis" caused damage to provincial, municipal, and private sector properties on the Burin Peninsula. Some two dozen roads were washed out.	0	0	0	2661890.0000	3901674.4	11/09/1995 12:00:00 AM	1274866.0000	1387024.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Avalon area of Newfoundland and Labrador	08/12/1994 12:00:00 AM	Avalon area of Newfoundland and Labrador, December 8-12, 1994. A severe storm with winds up to 168 km/hr and a build-up of wet snow of up to 15 cm in diameter on wires caused major damage to the transmission and distribution systems on the Avalon, Burin and Bonavista Peninsulas.  For various periods of time, service was disrupted to approximately 100,000 customers.  Full service was not restored to all customers until Dec.16.	0	0	0			12/12/1994 12:00:00 AM	0.0000	0.0000						3189873	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Alberta to Maritimes	23/01/1994 12:00:00 AM	Alberta to the Maritimes, late January to early February 1994. Coldest Jan. in 100 years.  St. John's NF 14.5Â°C; Ottawa ON -31.3Â°C; Kapuskasing ON -40Â°C, tires fell off rims of cars.  Coldest winter in Toronto since 1920, with double the normal snowfall as usual in January and 5 degrees cooler (at 10Â°C).  Dramatic increase in frozen water pipes that burst and caused damage to homes, commercial plants and contents.	0	0	0	45995.0000	68912.0	06/02/1994 12:00:00 AM			45995.0000					0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Eastern Canada	15/03/1993 12:00:00 AM	Eastern Canada off Cape Sable Island NS, March 15, 1993. March blizzards caused by a mid-latitude cyclone which moved up the North American eastern seaboard eventually claimed more than 240 lives; at one point over 3 million people were left without electricity. On the 15th, the storm caused the sinking of the 177 metre Liberian-registered freighter, "Gold Bond Conveyor". Loaded with gypsum, it sank about 200 km off Cape Sable Island in waves up to 20 m and winds gusting up to 120 km/h, after setting sail from Halifax, Nova Scotia, despite warnings of hurricane-force winds.  Most crew members were from Hong Kong; there were no survivors of the 33 aboard.	33	0	0	19866000.0000	29799000.0	15/03/1993 12:00:00 AM						19866000.0000		0	0.0	
Incident	Technology	Fire	Residential	St. John's NL	21/12/1992 12:00:00 AM	St. John's NL, December 21, 1992. 500 evacuated; the city's worst fire in 50 years touched off a series of propane tank explosions and forced evacuation of approximately 500 people, destroyed 11 businesses and left approximately 100 people homeless; the fire started in the 82-year-old Church Lads Brigade armoury; arson was suspected.	0	0	600			21/12/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Avalon and Burin Peninsulas and Bonavista, Trinity and Conception Bays NL	06/10/1992 12:00:00 AM	Avalon and Burin Peninsulas and Bonavista, Trinity and Conception Bays NL, October 6, 1992. A violent storm struck on the evening of the October 6 with winds of 139 km/h in some areas and 55 mm of rain; utility services were disrupted in many areas; the Canadian Coast Guard was kept busy with calls for assistance and for a period of time all flights in and out of St. John's International Airport were cancelled; several local area schools, a hospital, businesses and private residences were damaged; the storm continued unabated into Thursday October 8, with winds having subsided to the 70 km/h range.  About 2000 trees in St. John's were destroyed and many boats and fishing vessels were destroyed or damaged.	0	0	0	8945037.0000	13673128.0	06/10/1992 12:00:00 AM						8945037.0000		0	0.0	
Incident	Technology	Hazardous Chemicals	Marine Release	Port-aux-Basques NL	13/03/1992 12:00:00 AM	23 miles west of Port-aux-Basques NL, March 13, 1992. The Panamanian bulk carrier M/V SKRIM sustained ice damage and leaked approximately 145 m³ of heavy oil into the ice near the vessel and onto the southwest shore of Newfoundland; some locations reported a thickness of 0.5 cm of oil on the rocks; clean-up operations were conducted.	0	0	0			13/03/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	Maritime Provinces	01/02/1992 12:00:00 AM	Maritime Provinces, February 1-4, 1992.  A 110-hour-long blizzard with gusts up to 140 km/h brought record snowfall of 163 cm to Moncton, New Brunswick; several other cities recorded more than 100 cm of snow; traffic was brought to a standstill; many stranded motorists had to be rescued, and many schools and businesses throughout the Maritimes were closed in the aftermath.	0	0	0	0.0000	0.0	04/02/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Port au Choix NL	31/01/1992 12:00:00 AM	Port au Choix NL, January 31, 1992. 120,000 litres of diesel oil leaked from a storage tank and flowed downhill into the harbour; the major concern was the contamination of a lobster pond near the spill site which resulted in the lobsters being landed and stored in a holding area; a significant amount of oil was trapped by shorefast ice and a log boom was deployed to try and contain the contaminated ice; public concern was raised about fumes from the ice during spring thaw; charges under the Fisheries Act were brought against the manager of the fuel terminal.	0	0	0			31/01/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Maritime Provinces	25/10/1991 12:00:00 AM	Maritime Provinces, especially Nova Scotia, October 25 - November 3, 1991. The "Halloween Storm" of 1991, was produced by two hurricanes: "Grace" and an unnamed storm over the north Atlantic; on the Scotian slope the highest wave in the world ever recorded by an instrument was measured as 30.7 metres.	0	0	0	0.0000	0.0	03/11/1991 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Newfoundland	09/12/1990 12:00:00 AM	Newfoundland, December 9, 1990. Heavy rain caused this damaging flood.  Up to 100 millemetres of rain fell on the area, forcing the closure of highways, flooding homes and damaging bridges.	0	0	0	2327777.0000	3812328.7	09/12/1990 12:00:00 AM	1029958.0000	1297819.0000						0	0.0	
Incident	Technology	Hazardous Chemicals	Marine Release	Come by Chance NL	07/03/1988 12:00:00 AM	Come by Chance NL, March 7, 1988. A ship released a total of 80 m³ of oil in two consecutive spills;  the pollution affected one km of the shore and required a clean-up operation.	0	0	0			07/03/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Marine	400 km off Cape Race NL	17/11/1987 12:00:00 AM	400 km off Cape Race NL, 1987.  Spanish Fishing Trawler "Hosanna I" sinks in the Atlantic Ocean: 34 dead.	34	0	0			17/11/1987 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Grand Falls NL	15/05/1986 12:00:00 AM	Grand Falls NL, May 15-16, 1986. 1000 evacuated at Grand Falls; among the worst of a series of more than 100 Forest fires burning across Eastern Canada as a result of unseasonably warm, dry weather.	0	0	1000			16/05/1986 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Air	Gander NL	12/12/1985 12:00:00 AM	Gander NL, December 12, 1985. 256 dead (248 American soldiers and an crew of eight): a chartered DC-8 crashed seconds after take-off from a refuelling stop from Newfoundland's Gander International Airport: all aboard perished.	256	0	0			12/12/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Winter Storm	St. John's NL	13/04/1984 12:00:00 AM	St. John's NL, April 13-15, 1984. 200,000 people of the Avalon Peninsula were left without heating and lighting for days after overhead electrical wires snapped from the weight of the formation of 15 cm of ice. Power on Bell Island was disrupted for a week. Many small businesses, broadcasting and utility companies felt the effects of the sleet storm; fishing boats sunk.  Homeowners also experienced flooded basements and loss of food stuffs. Areas which received major damage: Fogo Island,  Bell Island, Carbonear Upper Island Cove, Kenmount Hill, St. John's, Bay Roberts, Mt. Pearl, Torbay, Harbour Main, Western Avalon, Sunnyside and Oxen Pond.	0	0	0	3272619.0000	6934064.0	15/04/1984 12:00:00 AM	1786357.0000	1486262.0000						7615063	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Avalon Peninsula NL	22/12/1983 12:00:00 AM	Avalon Peninsula NL, December 22-25, 1983. On these days several coastal communities, including St. John's, experienced flooding and road washouts due to high tides and strong winds.	0	0	0			25/12/1983 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Badger NL	28/02/1983 12:00:00 AM	Badger NL, February 27 - March 10, 1983.  Severe flooding in Badger due to ice and debris blockages of the Exploits River. The town hall, fire hall and arena were flooded, and 34 homes evacuated. Badger was declared a disaster area.						10/03/1983 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Central, southern, and western Newfoundland	11/01/1983 12:00:00 AM	Central, southern, and western Newfoundland, January 11-19, 1983. Due to mild temperatures and excessive rainfall from a major Snowstorm, homes and highways were damaged along the Exploits and Gander Rivers (central), the Conne River (southern), and in Stephenville (west coast); the flood occurred after 189 mm of rain fell within a 36-hour period, destroying several homes, businesses and other infrastructure worth approximately $4 million; several homes, two railway cars and a local club were washed away; approximately 500 people were evacuated; numerous washouts along many central highways forced travellers to seek refuge; no loss of life or personal injury was reported; flooding in the Exploits and Gander River basins resulted in partial damage to the dam and power house in Bishop's Falls on the Exploits River. >60 homes were flooded	0	0	500	6367841.0000	14072819.0	19/01/1983 12:00:00 AM	3879494.0000	2484696.0000					3651.0000	0	0.0	
