EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Incident	Conflict	Terrorist	Bomb Attacks	Yellowknife NT	18/09/1992 12:00:00 AM	Yellowknife NT, September 18, 1992. A rail car in the Giant Yellowknife gold mine, 230 metres below ground, was ripped apart by a massive explosion, killing nine miners aboard; all had crossed a picket line to continue working during a legal strike which had begun five months earlier; six of the dead were former strikers while the other three were replacement workers; RCMP investigators said a deliberately-planted home-made bomb caused the blast; during the strike there had been picket line violence, deliberately set fires and at least two earlier, non-fatal, explosions.	9	0	0			18/09/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Hay River NT	25/04/1992 12:00:00 AM	Hay River NT, April 25, 1992. Approximately 100 residents were evacuated as a 10-kilometre-deep ice jam at the mouth of the Hay River flooded the town of 3100 people.	0	0	100			25/04/1992 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Liard River NT	01/05/1989 12:00:00 AM	Liard River NT, May 1-9, 1989. Flooding, caused by severe ice jams near 3 Mile Island, damaged the community of Fort Liard.  A State of Emergency was declared on May 1 due to the high water levels, 1 m in some areas.  Water built up when the ice jam reached Fort Simpson and the town of Hay River was also damaged. Personal, municipal and territorial property was damaged, riverbanks were eroded. Over 50 homes were affected by the flooding and 125 people were evacuated, there was no loss of life.	0	0	125	1094778.0000	1879271.3	09/05/1989 12:00:00 AM	852700.0000	242078.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Yukon to Ontario	30/01/1989 12:00:00 AM	Yukon to Ontario, January 30, 1989. Freezing caused pipes to burst in British Columbia; 30.5 cm of snow in one day in Edmonton and the temperature plummeted from +3°C to -26°C in 7 hours; 13 weather related deaths; 8 died in Alberta, 2 motorists died due to icy roads in British Columbia, and 3 farmers froze to death in Saskatchewan; there were 28 frostbite victims in Calgary; 20,000 were affected in a power failure in British Columbia; pipes burst, schools closed down, ferries were cancelled, roads closed, and airports were shutdown; 100 frostbite cases were reported in Calgary; extensive agricultural damage was caused.	13	100	0			30/01/1989 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Norman Wells NT	29/06/1988 12:00:00 AM	Norman Wells NT, June 29 - July 3 and July 11-15, 1988. Two severe flood events occurred in the Laird and Mackenzie River Basins of southwestern Northwest Territories.	0	0	0			29/06/1988 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Hay River Township, south shore of Great Slave Lake NT	03/05/1985 12:00:00 AM	Hay River Township, south shore of Great Slave Lake NT, May 3, 1985. Record high flows of the Hay River and ice jams caused serious flooding, requiring the evacuation of West Channel residents. Ice jams, spring runoff, minor damages, one injury.	0	1				03/05/1985 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Aklavik NT	01/06/1982 12:00:00 AM	Aklavik NT, June 1-6, 1982. Late in May, three separate ice jams occurred downstream of Point Seperation causing backwater flow to be diverted down the Peel Channel. As a result, the remote settlement of Aklavik experienced significant flooding. Flood waters damaged numerious homes in Aklavik and left debris scattered along the settlement's airstrip. On June 3, flood water reached a peak level of nearly 11 metres. It is estimated that 95 per cent of the Mackenzie Delta was under water. This event was the most severe flood event to occur in the region since 1961.	0	0	0	141412.0000	330734.1	06/06/1982 12:00:00 AM	46278.0000	95134.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Across Canada	05/01/1982 12:00:00 AM	Across Canada, January 5-28, 1982. Three week cold spell; trucks and trains failed and were abandoned until milder weather came; a damaged steel bridge forced a 200 km detour of the Alaskan highway; more than 25 highways in Ontario were closed in areas due to blowing snow and poor visibility.  In the northern Prairies, temperatures as low as -47°C were recorded on January 17.	0	0	0			05/01/1982 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Hay River NT	01/01/1982 12:00:00 AM	Hay River NT, 1982.	0	0	0	572824.0000	1339719.5	01/01/1982 12:00:00 AM	413342.0000	159482.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Cold Event	Yukon to Ontario	08/02/1979 12:00:00 AM	Yukon to Ontario, February 8-20, 1979. Weather slowed TransCanada and Alaska oil flow to one fourth its normal flow, causing furnaces to break down from lack of oil; pipes burst across Metro Toronto; Feb. 20, 1979 the first time in recorded history, all five Great Lakes froze over, ceasing all water traffic; a snowstorm in Iqaluit, Northwest Territories caused temperatures to reach -40°C, winds as high as 100 km/h, and snow kept residents indoors for 10 days.	0	0	0			20/02/1979 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Space Event	Space Debris	Northwest Territories	24/01/1978 12:00:00 AM	Northwest Territories, January 24, 1978. A Soviet satellite, Cosmos 954, came down in the Northwest Territories, scattering 65 kg of radioactive material over a wide area.	0	0	0			24/01/1978 12:00:00 AM	0.0000	0.0000						0	0.0	
Incident	Technology	Transportation accident	Air	Rae Point NT	30/10/1974 12:00:00 AM	Rae Point NT, October 30, 1974. Two survivors: a Pan-Arctic Oils Lockheed Electra crashed.	32	2	0	0.0000	0.0	30/10/1974 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Hay River Township, south shore of Great Slave Lake NT	02/05/1974 12:00:00 AM	Hay River Township, south shore of Great Slave Lake NT, May 2, 1974. Flooding caused by ice jamming required evacuation of West Channel residents.	0	0	0			02/05/1974 12:00:00 AM	0.0000	0.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Hay River Township, south shore of Great Slave Lake NT	03/05/1963 12:00:00 AM	Hay River Township, south shore of Great Slave Lake NT, May 3, 1963. Major flooding caused by ice jamming in Old Town and Indian Village required evacuation of the community of Hay River.	0	0	1800			03/05/1963 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1953 12:00:00 AM	Across Canada, 1953. 481 dead; polio affected more than 8000 Canadians.	481	8000	0			31/12/1953 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/03/1927 12:00:00 AM	Across Canada, Mar-Sept 1927.  Typhoid. The Canadian Red Cross assisted the people of Canada by donating medical supplies and money to help the victims.  Unknown number of deaths.		0	0			01/09/1927 12:00:00 AM								0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/01/1918 12:00:00 AM	Across Canada, 1918-1925. More than 50,000 dead, two million affected; as part of a world-wide outbreak, Spanish Influenza hit Canadians hard, affecting more than one quarter of the population. The Canadian Red Cross assisted 230 communities in 1918.	50000	2000000	0			01/01/1925 12:00:00 AM								0	0.0	
