EVENT CATEGORY	EVENT GROUP	EVENT SUBGROUP	EVENT TYPE	PLACE	EVENT START DATE	COMMENTS	FATALITIES	INJURED / INFECTED	EVACUATED	ESTIMATED TOTAL COST	NORMALIZED TOTAL COST	EVENT END DATE	FEDERAL DFAA PAYMENTS	PROVINCIAL DFAA PAYMENTS	PROVINCIAL DEPARTMENT PAYMENTS	MUNICIPAL COSTS	OGD COSTS	INSURANCE PAYMENTS	NGO PAYMENTS	UTILITY - PEOPLE AFFECTED	MAGNITUDE	
Incident	Technology	Infrastructure failure	Manufacturing / Industry	Quesnel Lake BC	04/08/2014 12:00:00 AM	Quesnel Lake BC, August 4-12, 2014. The dam for the tailings pond at the Imperial Metals Mount Polley copper and gold mine breached; releasing nearly 10 million cubic metres of water and 4.5 million cubic metres of contaminated slurry into nearby Polley Lake, Hazeltine Creek, Cariboo Creek and Quesnel Lake. On August 6, the Cariboo Regional District declared a local state of emergency in several nearby communities due to concerns over the quality of drinking water, affecting over 300 residents. By August 12, the BC Government lifted the ban on drinking water for many homes with the exception of those within 100 metres of the sediment deposit. A final report commissioned by the BC Government attributed the dam failure to a design flaw, where the foundation was built upon unstable glacial till, exacerbated by the dam being repeatedly raised and expanded.	0	0	0	0.0000	0.0	12/08/2014 12:00:00 AM								300		
Disaster	Natural	Meteorological - Hydrological	Wildfire	British Columbia	01/07/2014 12:00:00 AM	British Columbia, July 1 to September 30, 2014. A significant heat wave across British Columbia in July and August led to record breaking dry conditions and “high” to “extreme” fire danger ratings in most of the province. Almost 360,000 hectares of land was burned –the third highest in the history of the province. Over 4,500 people were forced to evacuate throughout the season with the largest evacuations taking place in West Kelowna where 2,500 people fled and Hudson’s Hope where 1,150 people fled in July due to wildfires. At its peak, over 3000 firefighters and frontline crews worked at combating the fires, and as a result, significant damage to infrastructure and communities was avoided. As of November 2014, the Government of British Columbia estimated it spent approximately $300 million dollars responding to wildfires for the 2014 season.	0	0	4500	300000000.0000	307667731.6	30/09/2014 12:00:00 AM			300000000.0000							
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Southeast British Columbia	19/06/2013 12:00:00 AM	Southeast British Columbia, June 19-21, 2013. A series of intense rainstorms impacted southwestern Alberta and tracked into southeastern British Columbia, causing widespread flooding, mudslides and road closures. Up to 130 mm of rain fell in some regions and multiple evacuations were ordered. There were 130 homes that were evacuated in Sparwood due to rising flood waters while two mudslides closed parts of Highway 31. Highways 1, 31, 31A, 43 and 93 were all closed due to washouts and debris flow. There also was extensive overland flooding in the town of Fernie.	0	0	200	10796000.0000	11288325.7	21/06/2013 12:00:00 AM	10796000.0000									
Disaster	Natural	Meteorological - Hydrological	Wildfire	Peachland BC	09/09/2012 12:00:00 AM	Peachland BC, September 9-12, 2012.  A forest fire was reported on September 9 in Trepanier Bench in Peachland, British Colombia. Strong winds at speeds estimated between 30 to 40 km/h spread the fire quickly. An evacuation order for approximately 1,550 residents went into effect on September 9.  The District of Peachland immediately opened Reception Centres to support evacuated residents. The Central Okanagan Emergency Operation Centre was in full operation and supported firefighting efforts from BC Wildfire Management, West Kelowna, Peachland, and Kelowna. The Regional District Parks Services closed the Trepanier Creek Greenway Regional Park until a hazard assessment was conducted and the area deemed safe for the public. Evacuated residents began returning on September 10 with the last 258 evacuees returning on September 12. Three homes and several buildings were destroyed during the fire.	0	0	1550	0.0000	0.0	12/09/2012 12:00:00 AM	0.0000	0.0000								
Disaster	Natural	Meteorological - Hydrological	Flood	Sicamous BC	23/06/2012 12:00:00 AM	Sicamous BC, June 23, 2012. Flash flooding near Sicamous, BC, washed out Highway 97A in two places, damaging several vehicles and cutting off road access and drinking water supplies to hundreds of residences. Around 350 people in the area of Swansea Point and 2 Mile were forced from their homes due to an evacuation order issued after two raging creeks jumped their banks. Also, a 72-year-old man died after being swept into a fast-moving creek near Nelson. A five-member Rapid Damage Assessment Team landed in Sicamous, which was swamped by the Shuswap swells, and the Red Cross provided a resilience center to help assess needs and offered supplies to troubled residents in the community of about 3,100.			350	3829000.0000	4039799.5	23/06/2012 12:00:00 AM	3829000.0000									
Disaster	Natural	Meteorological - Hydrological	Flood	Yukon, Northwest Territories and British Columbia	06/06/2012 12:00:00 AM	Yukon, Northwest Territories and British Columbia, June 6-30, 2012. More than 70 mm of precipitation from a low-pressure weather system combined with spring snowmelt caused widespread flooding in Upper Liard, Yukon, Nahanni Butte, Northwest Territories, and Lower Post, British Columbia. Approximately 20 people from Upper Liard, 80 people from Nahanni Butte, and 37 people from Lower Post were evacuated. Approximately 2,500 people, including over 300 commercial transport trucks, experienced traffic delays in the region because of highway washouts. There was extensive damage to transportation corridors as well as approximately 25 buildings in areas affected by the flooding. Floodwaters began receding on June 16. Residents were allowed to return home at the end of June.	0	0	137	1503748.0000	1586534.5	30/06/2012 12:00:00 AM	1503748.0000									
Incident	Conflict	Civil Incident	Rioting	Vancouver BC	15/06/2011 12:00:00 AM	Vancouver BC, June 15-16, 2011. Following the loss of game seven in the Stanley Cup finals to the Boston Bruins, Vancouver Canucks fans took to the streets and rioting ensued. There were 140 people taken to hospital with minor injuries while four people sustained serious injuries. Businesses along Robson St. and West Georgia St. were damaged (smashed windows, looting, and vandalism) while cars nearby were set on fire.	0	144	0	0.0000	0.0	16/06/2011 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Flood	Kingcome Inlet and Bella Coola BC	24/09/2010 12:00:00 AM	Kingcome Inlet and Bella Coola BC, September 24-25, 2010. Flooding caused by heavy rainfall resulted in flooding that destroyed the highway leading into Bella Coola BC. Between September 24 and 25, 204 mm of rain fell in the region. Residents of Kingcome Inlet were evacuated by helicopter when water continued to rise. Approximately 100 people were evacuated from Bella Coola and another 75 people from Kingcome Inlet.			175	0.0000	0.0	25/09/2010 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Wildfire	British Columbia	28/07/2010 12:00:00 AM	British Columbia, July 28 to September 8, 2010.  Due to little precipitation and lightning strikes, from July 28 to July 31, the number of fires in British Columbia went from 600 to 1,100.  On August 18, strong winds blew through the interior causing substantial growth of the fires. Throughout the wildfire season, approximately 461 homes (1,383 individuals) were ordered to evacuate the region and hundreds of other homes were put on evacuation alert. The hardest hit areas were Chilcotin, Houston, Williams Lake, Burns Lake and Fraser Lake. All evacuation orders and alerts were removed by the first week of September.  Approximately 330,000 hectares burned due to 1,673 fires.  Over 1,400 personnel from out-of-province assisted with fighting the fires.  Two air tanker pilots died in a plane crash while fighting the fires.  Both the city of Vancouver and the Government of Alberta issued air quality warnings due to smoke caused by the fires.	2	0	1383	257339000.0000	283625129.6	08/09/2010 12:00:00 AM	37339000.0000		220000000.0000					0	0.0	
Disaster	Natural	Biological	Epidemic	Glengarry Hospital, Victoria BC	06/04/2010 12:00:00 AM	Glengarry Hospital, Victoria BC, April 6, 2010. A Norovirus outbreak at the Chandler Unit was declared on April 6 and affected a total of 39 residents. A respiratory outbreak was later declared on April 22 after an increase in the number of cases and several deaths which occurred in the Chandler Unit. On April 29, two residents at the Fairfield Unit also became ill with respiratory symptoms. No new cases of respiratory illness occurred in the Fairfield Unit after  April 29. A total of 21 residents at Glengarry Hospital (19 at the Chandler Unit and 2 at the Fairfield Unit) were affected by the respiratory illness. Of these 21 individuals, 10 have died (9 at the Chandler Unit, 1 at the Fairfield Unit). Three staff members also experienced respiratory symptoms.	10	21	0	0.0000	0.0	06/04/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Duncan and North Cowichan (Vancouver Island) BC	20/11/2009 12:00:00 AM	Duncan and North Cowichan (Vancouver Island) BC, November 20, 2009. Flooding caused by heavy rains and high tides resulted in the destruction of approximately 50 homes and the evacuation of a total of approximately 300 homes (900 individuals). The storm also caused power outages affecting thousands of homes on Vancouver Island, in the Fraser Valley and within the BC interior.			900	0.0000	0.0	20/11/2009 12:00:00 AM										
Disaster	Natural	Meteorological - Hydrological	Heat Event	Vancouver and Fraser BC	27/07/2009 12:00:00 AM	Vancouver and Fraser BC, June 27 to August 3, 2009. Temperatures of up to 34.4 degrees centigrade were measured at Vancouver International Airport during an eight-day period from July 27 to August 3. According to the Fraser and Vancouver Health Authorities, in the past during the same eight-day period from July 27 to August 3, the average number of deaths was 321, but in 2009 during this time, there was a registered 455 deaths. It is believe that the heat greatly contributed towards the unusually high number of deaths.	455			0.0000	0.0	03/08/2009 12:00:00 AM									0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Kelowna, Kamloops and Cariboo BC	01/05/2009 12:00:00 AM	Kelowna, Kamloops and Cariboo BC, May 1 to August 31, 2009.  Fire season 2009 had 3,200 fires, 213 of which were wildland-urban interface fires. On July 18, fires broke out in the Glenrosa and Rose Valley communities of West Kelowna, combined with the Terrace Mountain fire west of Fintry, which led to multiple evacuation orders and alerts. July also saw an abundance of lightning storms leading to other fires of note throughout the province. Temperatures continued to break record highs and little precipitation was received in most areas. As September began, all personnel continued to work hard to contain fires across the Kamloops and Cariboo regions. The Lava Canyon fire, the largest, was nearly 55,000 hectares and growing.  There were over 100 notable fires during this fire season: at least 27 caused evacuation orders and at least a dozen more caused evacuation alerts.  Approximately 20,000 people were evacuated. One helicopter pilot lost his life in the line of duty.	1	0	20000	98743529.0000	110827527.3	31/08/2009 12:00:00 AM	81743529.0000	17000000.0000						0	0.0	
Disaster	Natural	Biological	Pandemic	Across Canada	01/04/2009 12:00:00 AM	Across Canada, April 1, 2009 to February 1, 2010. A new strain of pandemic influenza. The first cases were seen in Mexico and it spread quickly across the globe. In Canada, there were 8,582 hospitalizations, 1,448 cases admitted to the intensive care unit (ICU) and 425 deaths.	425	8582	0	0.0000	0.0	01/02/2010 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Greater Vancouver and Fraser Valley BC	06/01/2009 12:00:00 AM	Greater Vancouver and Fraser Valley BC, January 6-8, 2009. An upper level low brought warm weather and heavy rainfall to Vancouver and the Fraser Valley region after southern British Columbia received higher than average snowfall in December 2008. There was a period of heavy rain from January 6 to 8 that caused flooding, landslides and mudslides. The towns of Hope and Chilliwack recorded 214 and 164 mm of rain. Chilliwack declared a local state of emergency as the flooding caused extensive damages to homes and roadways.	0	0	0	3591884.0000	4031450.2	08/01/2009 12:00:00 AM	3591884.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Vancouver, Fraser Valley and the Greater Vancouver Regional Districts BC	06/01/2009 12:00:00 AM	Vancouver, Fraser Valley and the Greater Vancouver Regional Districts BC, January 6 to 8, 2009. A severe rainstorm from January 6 to January 8 affected Vancouver, Fraser Valley and the Greater Vancouver Regional Districts causing overland flooding, mudslides and landslides until January 31. Preliminary eligible costs are estimated at $16,500,000, which would result in a federal share of approximately $6,900,000.	0	0	0	13191884.0000	14806275.4	08/01/2009 12:00:00 AM	3591884.0000	9600000.0000						0	0.0	
Disaster	Natural	Biological	Epidemic	Across Canada	01/08/2008 12:00:00 AM	Across Canada, August 1, 2008. Listeria monocytogenes spread by contaminated Maple Leaf food products produced at its Bartor Road plant. The outbreak occurred in August 2008. A segment of the population that is most vulnerable became exposed. 57 people became seriously ill and 22 people died.	22	57	0	0.0000	0.0	01/08/2008 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Prince George BC	10/12/2007 12:00:00 AM	Prince George BC, December 10, 2007. An ice jam in the Nechako River that, at one point, stretched as long as 33 kilometres, caused localized flooding. A state of emergency was declared.	0	0	20	7500000.0000	8636771.3	10/12/2007 12:00:00 AM	1600000.0000	5900000.0000						0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Vancouver BC	12/11/2007 12:00:00 AM	Southern British Columbia, November 12, 2007. High winds battered southern British Columbia, leaving more than 200,000 people without power as well as stranding thousands of airplane and ferry passengers. Along the coast, winds exceeded 130 km/h. In addition, heavy snow and mudslides caused by high precipitation resulted in road closures. The hardest hit areas were Langley, Surrey, Delta, and Richmond.	0	0	0	0.0000	0.0	12/11/2007 12:00:00 AM								200000	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Kootenay BC	01/08/2007 12:00:00 AM	Kootenay BC, August 1, 2007. Forest fires raging in southeastern British Colombia triggered a state of local emergency and caused three homes to be evacuated and power to be cut to more than 3000 homes.	0	0	9	0.0000	0.0	01/08/2007 12:00:00 AM								3000	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Terrace, Smithers & Mount Currie BC	05/06/2007 12:00:00 AM	Terrace, Smithers & Mount Currie BC, June 5, 2007. About 125 homes have been evacuated and about 1,100 others are on evacuation alert alongside the swollen Skeena and Bulkley rivers near Terrace and Smithers.	0	0	375	9600000.0000	11055067.3	05/06/2007 12:00:00 AM	9600000.0000							0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Maple Ridge BC	12/03/2007 12:00:00 AM	Maple Ridge BC, March 12, 2007. Mudslides and flooding hit British Colombia's lower mainland after a weekend of heavy rain, leading to road closures and evacuation warnings. About 170 houses were flooded and hundreds of people were told to leave their homes, after the Alouette River spilled its banks.	0	0	0	0.0000	0.0	12/03/2007 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	South Coast and Lower Mainland BC	20/12/2006 12:00:00 AM	South Coast and Lower Mainland BC, December 20, 2006. Less than two weeks after a powerful windstorm struck British Columbia’s southern coast causing property damages and power outages, another windstorm impacted the region causing further severe power outages. Approximately 25,000 homes and businesses (75,000 individuals) lost power along British Columbia's south coast. In Vancouver Island, wind gusts of up to 90 km/h caused most of the damages leaving  20,000 B.C. Hydro customers (approximately 60,000 individuals) without power. On the mainland and along the Sunshine Coast 5000 hydro customers (approximately 15,000 individuas) were left in the dark. The Greater Vancouver area received wind gusts of 50 to 80 km/h, but no power outages were reported.	0	0	0	0.0000	0.0	20/12/2006 12:00:00 AM								150000	0.0	
Disaster	Natural	Meteorological - Hydrological	Storms and Severe Thunderstorms	Vancouver BC	11/12/2006 12:00:00 AM	Vancouver BC, December 11, 2006. A powerful windstorm struck British Columbia’s southern coast resulting in approximately 190,000 power outages (570,000 individuals). The storm produced wind gusts of up to 100 km/h, which downed power lines and uprooted trees. Ferries had to be canceled due to the strong winds. In Vancouver damaged streetlights and fallen trees in the roads caused traffic delays throughout the city.	0	0	0	0.0000	0.0	11/12/2006 12:00:00 AM								570000	0.0	
Incident	Technology	Fire	Non-Residential	Galiano Island BC	24/07/2006 12:00:00 AM	Galiano Island BC, July 24, 2006. A wildfire burned 61 hectares of land in the small Island of Galiano. The 30 kilometre long island hosts a modest population of 1000 residents. The fire reached up to 200 metres of people’s homes forcing the evacuation of approximately 120 residents. The fire is believed to have been sparked in a gravel pit, although the actual cause of the fire is unknown. It took 200 firefighters along with the help of helicopters and water bombers to extinguish the flames.	0	0	120	0.0000	0.0	24/07/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Cariboo-Chilcotin BC	06/07/2006 12:00:00 AM	Cariboo-Chilcotin BC, July 6, 2006. About 600 people living in remote communities in BC's Cariboo-Chilcotin region have been forced from their homes by the threat of two massive wildfires.	0	0	871	0.0000	0.0	06/07/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Tumbler Ridge BC	03/07/2006 12:00:00 AM	Tumbler Ridge BC, July 3-5, 2006. A state of emergency was declared for the town of Tumbler Ridge, where multiple wildfires burned threating the residents who live in the coal mining town. The largest of the fires grew to be 9,100 hectares in size and burn nearly 8 kilometres away from the town. Four thousands residents were evacuated due to the fires and returned home on July 5.	0	0	4000	0.0000	0.0	05/07/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Flood	Slocan River BC	20/05/2006 12:00:00 AM	Slocan River BC, May 20, 2006. Residents living near the Slocan River were at risk as high water levels caused by melting snowpacks forced the river to overflow its banks. Local authorities issued an evacuation order for 53 homes in Passmore and Slocan Park (approximately 159 individuals) as well, 98 other homes that were put on evacuation alert. Damages included road closures and basement flooding.	0	0	159	0.0000	0.0	20/05/2006 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Storm Surge	Delta BC	04/02/2006 12:00:00 AM	Delta BC, February 4, 2006. A strong winter storm with sustained winds of 75 km/h brought an approximately one metre storm surge which coincided with the morning high tide resulting in water levels 5.5 metre above chart datum. Combined with high waves, overtopping and breaching of dykes allowed flooding of low-lying areas behind the dykes. Approximately 150-200 residential properties were affected.	0	0	0	0.0000	0.0	04/02/2006 12:00:00 AM								0	0.0	
Incident	Technology	Hazardous Chemicals	Leak / Spill Release	Abbotsford BC	28/09/2005 12:00:00 AM	Abbotsford BC, September 28, 2005. A fuel-tanker truck containing 38,000 litres of a gasoline-diesel mix overturned in Abbotsford.  Approximately 700 homes, three schools and several businesses were affected and about 4000 were evacuated. Fuel from the spill contaminated a creek and killed unknown number of fish.  Electric supply was shut off to the area as a precautionary measure.  No injuries or fatalities were reported.  City crews flushed the storm sewer system with water to dilute the fuel and evacuees were allowed to return home.			4000	0.0000	0.0	28/09/2005 12:00:00 AM								0	0.0	
Disaster	Natural	Meteorological - Hydrological	Wildfire	Kelowna BC	28/08/2005 12:00:00 AM	Kelowna  BC, August 28, 2005.  A 25-hectare forest fire was reported in Rose Valley near Kelowna.  Approximately 75 homes in the subdivision were evacuated and about 528 people registered with emergency social services after the evacuation order.  No injuries or casualties were reported.	0	0	528	0.0000	0.0	28/08/2005 12:00:00 AM								0	0.0	
Disaster	Natural	Geological	Landslide	North Vancouver BC	17/01/2005 12:00:00 AM	North Vancouver BC, January 17-31, 2005.  A landslide of mud, debris and snow caused by more than 320 mm of rain completely destroyed two homes in North Vancouver.  One person died and nearly 100 homes were evacuated.  A state of emergency was declared.	1	1	300	4337646.0000	5205175.2	31/01/2005 12:00:00 AM	4337646.0000							0	0.0	
